accX,accY,accZ,gyroX,gyroY,gyroZ
3.448,1.465,10.026,0.386,-0.631,-1.728
4.434,1.025,10.438,0.065,-0.103,-1.704
1.776,-1.389,10.629,0.193,-0.830,-3.579
-1.671,-1.547,11.735,0.141,-1.108,-3.575
-6.287,-2.155,11.611,0.455,-0.362,-1.930
-4.717,-1.140,9.274,0.145,0.414,1.192
-2.763,-0.934,9.686,0.018,0.296,1.970
0.120,-1.135,11.481,-0.382,0.659,2.991
4.013,-0.101,10.624,-0.851,1.242,2.774
6.354,2.571,11.572,-0.459,0.349,2.282
5.832,2.931,10.198,0.156,-0.105,-1.203
2.658,-1.192,11.161,0.365,-0.414,-3.306
0.852,-1.494,10.390,0.830,-0.880,-3.040
-2.729,-2.964,10.792,0.376,-0.772,-2.956
-6.823,-2.868,11.644,0.065,-0.185,-2.314
-6.627,-1.949,9.355,0.215,0.216,0.839
-2.476,-1.733,10.035,-0.261,0.380,2.963
0.541,-1.810,11.117,-0.301,0.447,3.292
2.863,-0.886,11.050,-0.337,0.666,3.098
5.191,0.958,11.280,-0.525,0.720,2.563
6.785,2.485,11.189,0.123,-0.003,0.159
4.271,0.091,10.845,0.386,-0.172,-2.678
1.451,-1.259,10.385,0.373,-0.768,-3.173
-0.661,-2.212,11.534,0.669,-1.176,-3.361
-4.482,-1.255,9.877,0.598,-1.176,-2.209
-4.927,-0.728,10.011,0.221,0.247,0.655
-3.850,-0.747,9.600,-0.085,0.654,1.832
0.886,-0.986,10.868,-0.178,0.711,2.991
2.452,-0.900,10.184,-0.727,1.008,3.153
6.551,1.484,10.974,-0.396,-0.054,2.957
