accX,accY,accZ,gyroX,gyroY,gyroZ
-7.106,3.251,10.189,0.141,-0.349,-1.876
-5.674,0.814,10.442,-0.209,-1.128,2.367
1.149,-2.682,9.853,0.666,0.593,3.766
7.757,-5.282,12.463,0.055,0.147,1.459
5.655,-3.553,9.025,0.326,-0.172,-1.867
-0.350,-3.692,8.795,0.150,-0.300,-3.072
-5.957,-4.156,12.511,-2.078,-1.670,-5.057
-11.416,2.437,16.155,-0.195,-0.161,-1.772
-10.362,2.878,13.239,0.805,-0.211,0.352
-6.718,-1.834,10.409,1.397,-0.216,3.693
0.072,-5.813,9.073,1.058,-0.053,4.344
7.834,-7.465,8.618,0.366,0.393,3.626
9.318,-7.005,11.070,0.624,0.182,-0.839
5.037,-5.363,8.517,0.200,-0.001,-2.437
-1.302,-6.996,9.930,-0.782,-0.082,-4.469
-10.386,-3.974,14.627,-1.747,-1.035,-4.775
-12.019,1.331,16.394,-0.044,-0.115,-1.874
-8.523,-0.728,12.276,1.533,0.168,2.581
-2.452,-4.980,8.944,1.150,1.219,4.396
3.409,-5.124,8.848,0.101,0.570,4.096
9.984,-6.646,11.084,0.185,0.177,1.566
6.895,-3.936,7.751,0.309,-0.271,-2.132
2.830,-4.468,9.015,-0.076,-0.244,-3.265
-2.859,-7.250,12.779,-1.044,-0.488,-4.198
-9.491,-3.989,13.617,-1.335,-0.101,-4.765
-10.400,0.077,13.220,1.171,-0.576,-0.872
-6.867,-0.718,10.983,1.666,0.921,2.810
-2.634,-3.625,10.821,1.027,1.882,4.349
0.101,-2.619,11.319,0.666,2.308,3.870
10.444,-6.795,12.420,-0.758,-0.174,1.692
