accX,accY,accZ,gyroX,gyroY,gyroZ
1.824,8.399,3.710,-0.185,-0.288,-0.060
4.132,9.098,4.232,-0.333,-0.474,-0.521
6.206,9.424,4.126,-0.230,-2.272,-1.234
6.914,7.685,6.047,-0.404,-3.863,-1.985
-2.145,4.597,10.069,-0.429,-4.447,-2.882
-3.491,4.851,13.109,-0.303,-2.128,-0.750
-0.661,5.617,13.584,0.240,0.327,0.195
2.907,8.088,7.162,1.808,2.813,0.499
4.214,9.759,-4.148,1.284,2.096,0.973
3.151,10.444,-5.063,0.359,2.281,0.534
3.974,10.764,-5.398,-0.377,-0.687,-0.230
3.361,8.926,2.575,-1.267,-2.574,-0.975
0.876,7.518,7.641,-0.912,-3.467,-1.030
-3.352,6.407,9.537,-0.396,-1.576,-0.407
-2.093,5.966,13.023,0.365,1.044,0.997
2.093,7.144,9.844,1.169,1.938,1.259
7.350,9.409,-1.495,2.085,2.247,1.146
5.301,9.998,-8.687,1.350,1.144,0.154
4.769,9.567,-8.788,-0.042,-0.158,-0.045
5.813,9.357,-0.782,-1.568,-2.214,-0.620
2.308,7.168,6.310,-2.031,-2.547,-1.119
-2.303,6.009,11.165,-1.110,-2.273,-0.800
-1.259,7.307,12.789,0.436,0.845,0.650
3.069,7.705,6.784,1.622,1.717,1.123
5.406,8.049,0.698,1.940,2.920,1.052
5.641,9.955,-6.705,0.845,1.231,0.338
5.914,10.372,-6.011,-0.288,0.314,0.101
6.570,8.926,1.038,-1.801,-1.847,-1.040
2.150,6.670,8.048,-1.386,-2.941,-1.690
-2.370,6.287,9.968,-0.793,-2.056,-1.092
