accX,accY,accZ,gyroX,gyroY,gyroZ
-0.287,10.707,-3.798,0.298,-1.945,0.554
-2.672,10.218,-2.601,0.172,1.013,-0.190
-5.440,8.729,0.741,-0.189,1.511,-0.147
-6.570,10.147,3.336,-0.022,1.378,-0.081
-3.266,9.768,6.650,0.147,0.588,0.334
-0.560,9.807,4.538,0.301,-0.666,0.621
3.405,8.638,0.588,-0.009,-2.007,0.862
4.975,8.203,-1.529,0.037,-1.781,0.039
2.160,10.865,-3.588,0.284,-0.828,-0.246
0.134,10.051,-5.843,0.735,1.078,-0.272
-6.196,8.906,-2.103,-1.462,0.729,-0.931
-7.149,8.045,-1.988,-0.667,1.812,-0.459
-7.025,8.509,1.593,-0.381,2.462,-0.328
-7.891,10.056,5.936,-0.492,1.768,-0.287
-6.029,11.195,5.869,0.131,0.660,1.228
2.207,9.759,5.012,-0.553,-1.329,0.874
4.693,9.414,-0.011,0.339,-1.503,0.643
5.013,7.020,0.918,0.280,-1.450,0.272
4.305,8.815,-4.526,0.914,-0.830,-0.125
1.384,9.826,-4.378,0.075,-0.248,-0.748
-2.184,8.633,-4.665,-0.535,0.624,-1.074
-4.693,7.925,-3.377,-0.110,1.282,-1.029
-4.137,8.485,-4.028,-0.133,1.549,-0.160
-5.392,9.189,1.646,-0.305,1.837,-0.267
-7.556,10.788,5.089,0.058,1.105,0.532
-4.161,11.358,4.605,0.256,0.271,1.022
3.261,8.361,3.810,-0.375,-1.600,1.877
6.321,7.810,0.569,-0.353,-2.240,1.159
3.735,9.400,-4.785,-0.205,-3.035,-0.206
4.697,8.724,-7.816,-0.992,-0.953,-1.033
