accX,accY,accZ,gyroX,gyroY,gyroZ
-1.805,3.270,14.005,0.001,-0.447,-0.202
1.547,3.553,11.103,0.817,-0.900,-0.222
-3.697,-0.685,7.871,0.107,-1.560,-1.926
-6.067,-4.424,8.048,0.091,0.251,0.464
-4.175,-3.165,8.604,0.089,-0.378,-0.102
-3.318,-0.148,10.490,-0.814,0.013,-0.203
1.575,2.610,10.816,-0.898,-0.674,0.880
5.028,1.623,12.046,-1.341,0.278,2.057
6.244,-0.613,15.863,0.277,-0.140,-0.061
2.198,0.115,12.401,1.267,-1.187,-1.370
-1.561,1.283,7.196,0.117,-1.851,-1.448
-5.148,-3.864,6.075,-1.011,-0.343,0.123
-2.993,-8.226,10.849,-0.752,0.025,0.708
-3.112,-3.903,8.786,0.007,-0.236,-0.527
-0.800,0.790,9.863,-0.894,0.988,0.113
-1.255,6.182,14.158,-0.534,2.056,-0.088
4.764,0.991,17.759,0.162,1.340,1.629
4.319,1.030,12.851,0.957,-1.176,-0.210
-0.010,1.355,8.153,0.592,-1.795,-1.437
-2.591,-6.867,10.366,-1.081,0.118,0.326
-3.816,-5.746,10.787,-0.076,0.082,-0.260
-4.884,-2.811,10.438,0.451,0.608,0.094
-0.895,1.958,9.762,0.052,0.727,0.273
-0.915,5.559,12.185,-0.202,1.033,0.189
6.737,2.322,15.111,-0.252,0.744,1.813
4.424,2.217,12.750,1.154,-0.190,-0.779
0.134,2.576,9.494,1.258,-1.225,-1.413
-1.834,-1.322,7.368,0.629,-0.828,-0.788
-2.097,-3.936,9.015,-0.391,0.217,-0.503
-2.581,-0.359,8.240,0.131,0.215,-0.251
