accX,accY,accZ,gyroX,gyroY,gyroZ
-0.326,11.243,-0.763,-0.134,0.177,0.402
-1.547,9.471,3.695,-0.094,0.963,-0.138
-4.123,7.872,7.785,0.185,1.351,-0.177
-5.880,8.648,9.681,0.599,-0.229,0.614
-2.729,6.766,4.984,0.866,-0.794,0.933
-0.972,9.026,1.536,0.721,-1.779,0.256
1.547,10.309,-2.774,0.468,-2.158,0.323
2.116,11.665,-7.600,-0.308,-0.671,-0.357
1.398,9.634,-2.903,-0.248,1.970,-0.248
-2.365,8.394,1.292,-0.516,2.007,-0.511
-4.166,7.580,8.570,-0.862,1.745,-0.640
-6.742,8.112,11.836,-0.550,0.133,0.284
-3.965,7.417,7.995,0.391,-1.166,0.671
-0.551,8.107,2.273,1.321,-1.641,0.717
1.255,10.324,-3.573,2.159,-0.834,0.836
3.002,9.831,-7.476,0.735,-1.091,0.490
3.093,8.073,-6.724,0.039,1.277,-0.287
1.298,7.479,-0.796,-1.061,1.775,-1.049
-1.753,7.432,3.504,-1.557,0.992,-1.468
-7.839,9.716,10.011,-1.554,0.632,-0.711
-3.563,7.628,9.197,-0.027,-1.514,0.740
-1.097,7.872,2.393,1.240,-1.763,0.642
-0.225,11.095,-2.850,1.502,-1.701,-0.109
1.824,10.530,-7.366,0.848,-0.397,0.365
3.247,8.466,-6.173,0.549,0.904,0.215
1.101,7.819,-3.717,-0.370,1.962,-0.801
-2.083,6.948,-0.174,-1.884,0.872,-1.506
-9.036,8.801,9.940,-1.537,1.119,-1.355
-4.492,8.504,8.537,-0.154,-1.539,0.432
-3.208,8.926,3.988,0.600,-2.066,0.434
