accX,accY,accZ,gyroX,gyroY,gyroZ
-2.710,11.262,-0.356,-0.591,-0.810,-0.506
-1.326,9.644,1.306,0.309,2.123,0.866
-1.705,10.242,3.078,0.769,2.345,0.795
0.939,7.647,6.564,0.493,1.533,0.456
1.288,6.546,8.934,0.007,0.325,-0.238
0.383,8.365,6.042,-0.060,-2.115,-0.664
-3.002,11.823,3.078,0.657,-2.201,0.088
-3.160,10.420,3.174,-0.070,-2.885,-0.046
-4.137,11.526,-5.944,0.952,-1.671,-0.672
-3.663,11.770,-6.456,-0.537,-0.519,-0.002
-3.237,11.114,-3.032,-0.274,2.521,0.882
-1.762,8.557,4.600,0.544,3.587,0.953
0.014,8.950,4.059,0.993,3.491,0.817
-0.129,8.490,9.355,0.007,1.359,0.442
2.672,6.431,8.489,0.040,-0.261,0.241
0.024,8.552,3.973,0.520,-2.164,-0.606
-2.878,10.362,0.320,0.715,-3.293,-0.770
-4.089,11.617,-4.493,0.163,-2.493,-0.111
-1.853,9.969,-5.206,0.133,-1.172,-0.158
-2.164,9.481,-8.280,-0.002,0.161,-0.266
-3.745,10.185,-3.569,-0.533,2.350,-0.123
-3.730,10.879,1.727,-0.257,2.966,0.051
-1.599,9.692,4.256,-0.320,2.429,0.479
1.618,8.231,7.315,-0.382,1.030,0.483
1.791,7.369,7.861,0.492,-1.105,-0.298
0.886,8.164,5.276,0.093,-2.080,-0.550
-3.711,10.989,5.324,-0.109,-3.317,-0.960
-5.195,10.491,-0.648,0.655,-3.352,-0.483
-5.713,10.530,-4.718,0.503,-2.037,-0.169
-4.061,10.573,-6.183,0.011,0.236,0.093
