accX,accY,accZ,gyroX,gyroY,gyroZ
-4.214,5.095,10.236,-0.300,-0.975,0.040
-2.198,4.061,9.202,-0.440,-1.143,0.577
-1.896,1.202,8.407,0.023,-1.008,0.769
-0.211,-3.117,8.441,-0.265,-0.266,0.646
0.555,-7.767,11.635,-0.548,0.429,0.445
-0.292,-3.634,10.696,-0.533,-0.240,-0.750
-0.819,1.398,11.797,-0.855,-0.347,-1.666
-4.784,8.859,12.918,-0.398,-0.258,-1.256
-3.227,4.262,10.260,0.341,-0.089,0.762
-1.408,2.557,8.604,1.275,0.296,1.492
-2.806,-1.508,9.015,-0.378,-0.732,-0.413
-0.570,-6.378,10.959,-0.830,0.338,1.187
-0.038,-5.650,9.456,0.385,-0.565,-0.838
0.479,-0.402,9.537,-0.626,-0.405,-1.844
-1.542,6.421,13.373,-0.915,-0.431,-1.883
-3.721,6.843,12.334,0.622,0.651,0.826
-2.519,2.145,8.939,0.028,0.773,1.626
-4.209,-2.471,8.283,-0.088,0.212,0.467
-2.150,-6.718,11.218,0.242,0.319,0.953
-0.096,-6.129,9.968,-0.028,-0.513,0.300
0.431,-0.441,7.579,0.621,-0.899,-1.328
-0.986,6.440,14.134,-0.883,-0.268,-2.004
-4.401,9.146,8.388,1.555,-0.448,-0.202
-0.546,4.290,14.809,-1.112,-0.243,0.544
-1.460,1.159,7.732,-1.018,-0.783,0.372
-3.089,-5.545,6.707,-0.919,-0.093,0.546
2.298,-10.961,12.707,0.457,-0.647,-0.454
0.081,-3.778,10.524,-0.048,-0.112,-2.069
-1.465,1.116,10.648,0.123,0.715,-1.940
-7.283,10.544,12.769,1.114,-0.527,-0.663
