accX,accY,accZ,gyroX,gyroY,gyroZ
-4.305,9.041,2.527,-0.056,-0.015,-2.451
-2.456,8.135,5.376,-0.012,0.776,1.079
-1.255,8.763,4.260,0.610,2.303,0.978
1.274,5.986,6.913,0.820,2.777,0.988
-1.427,4.602,14.359,-0.446,-0.022,-0.118
-1.101,4.281,8.043,0.460,-3.518,-1.182
-7.752,10.017,2.766,0.074,-4.008,-1.997
-11.861,15.490,-1.294,0.571,-2.317,-0.744
-6.488,10.324,1.684,-0.132,0.421,1.307
-5.598,8.729,2.230,0.732,2.598,1.576
-0.134,6.421,6.123,0.226,3.008,1.767
1.939,4.650,11.955,0.882,2.294,0.866
1.705,4.635,10.452,0.473,0.525,0.272
-1.508,7.144,6.286,0.724,-1.690,-0.847
-6.776,9.649,6.722,-1.569,-3.709,-2.042
-10.448,13.484,3.672,-1.551,-3.587,-1.687
-9.323,14.969,-6.159,1.340,0.175,0.197
-4.295,8.997,1.397,0.379,3.797,1.660
-1.633,7.963,7.770,-0.136,3.608,1.443
1.264,6.067,9.676,0.443,2.497,1.026
-0.163,5.703,11.256,-0.249,-0.882,-0.160
-1.312,6.148,8.900,0.207,-2.041,-0.918
-4.879,8.801,3.681,0.121,-3.500,-1.516
-8.054,12.359,1.000,-0.166,-3.682,-1.961
-9.304,15.002,-4.138,0.660,-1.307,-0.103
-4.434,9.208,-1.375,-0.521,2.053,1.355
-3.783,7.681,3.968,-0.687,3.500,1.240
0.986,6.857,10.184,0.406,2.890,0.891
2.078,5.114,13.339,-0.207,-0.675,0.120
0.709,6.373,7.057,0.864,-1.399,-0.494
