accX,accY,accZ,gyroX,gyroY,gyroZ
6.215,6.618,6.205,-1.377,-3.753,-1.382
7.891,8.854,4.840,-0.371,-1.937,-1.698
2.562,3.883,11.046,-0.121,-4.658,-2.999
1.274,4.152,11.304,0.046,-4.956,-2.360
-0.651,5.358,12.429,-0.235,-2.076,-0.772
-1.992,4.937,14.254,0.505,-0.229,0.180
3.917,6.091,9.901,1.727,2.566,1.358
7.494,6.809,6.578,1.956,3.324,1.726
8.499,8.365,0.109,1.803,2.318,0.544
7.815,9.256,-7.371,0.427,0.852,0.077
6.833,8.619,-5.982,-1.764,0.265,-0.536
7.800,7.776,2.336,-1.604,-3.155,-1.320
3.869,6.215,7.507,-1.290,-3.516,-1.188
3.558,6.416,9.968,-1.258,-3.218,-0.920
-0.148,5.052,14.067,-0.634,0.037,-0.453
2.332,4.889,10.605,1.451,2.153,1.498
6.675,6.220,7.708,2.052,2.829,1.728
9.337,8.016,1.043,2.126,2.664,0.925
8.140,9.323,-7.122,0.607,0.817,0.012
6.776,8.495,-6.949,-0.760,-0.310,-0.431
7.417,7.609,2.336,-2.072,-2.697,-1.334
4.075,6.043,9.236,-1.394,-3.246,-1.454
2.107,6.191,9.341,-0.790,-2.773,-1.086
0.239,4.616,15.006,0.068,-0.725,-0.079
3.668,4.104,11.228,1.765,2.437,1.406
6.833,4.281,8.757,2.445,3.320,1.842
10.894,7.743,-0.332,2.341,2.864,0.998
9.074,8.811,-7.208,0.243,1.033,0.021
7.714,8.571,-5.977,-1.297,0.300,-0.395
9.165,7.479,2.800,-2.200,-2.266,-1.777
