accX,accY,accZ,gyroX,gyroY,gyroZ
1.958,9.337,6.832,-0.934,0.839,-0.377
2.844,7.954,7.536,0.046,-0.992,-1.417
2.021,6.680,8.623,0.600,-3.055,-2.182
-1.767,5.028,7.991,0.319,-3.334,-2.093
-3.725,4.817,9.379,0.174,-1.264,-0.719
-4.831,5.191,9.183,0.198,0.858,0.191
-2.720,4.879,9.805,0.649,2.021,2.083
2.059,4.870,9.552,0.704,2.656,2.366
7.657,7.029,5.003,0.893,2.727,2.476
12.723,10.491,-0.844,0.993,1.762,1.834
10.271,8.777,-0.126,-0.790,-0.428,-0.963
7.968,6.321,6.310,-1.385,-2.796,-2.646
5.339,3.855,10.241,-1.211,-3.720,-3.073
0.488,3.735,11.941,-0.711,-3.729,-2.523
-1.532,3.577,13.756,-0.178,-1.002,-0.389
-0.062,4.788,10.600,0.829,1.124,0.697
4.966,5.277,9.102,1.694,2.066,1.544
8.361,6.637,3.221,2.610,2.533,1.634
9.227,7.987,-1.945,1.932,3.052,1.393
9.026,9.462,-5.604,0.468,1.931,0.631
7.733,9.045,-2.415,-0.956,-0.467,-0.427
9.419,8.092,2.862,-1.883,-2.553,-2.109
5.918,4.535,7.995,-2.078,-2.616,-2.787
0.857,3.898,9.686,-1.019,-3.013,-2.315
-1.480,3.089,13.761,0.145,-1.600,-0.571
-0.354,4.501,11.141,1.014,0.287,0.684
5.502,4.970,8.690,1.958,1.863,1.651
8.849,6.589,3.911,2.397,2.780,1.734
9.419,7.594,-0.403,2.575,2.166,1.442
7.930,9.376,-5.901,0.867,1.499,0.342
