accX,accY,accZ,gyroX,gyroY,gyroZ
-4.764,11.679,-0.044,0.140,0.803,1.008
-0.622,9.424,-0.351,1.048,2.168,1.301
0.019,7.456,-0.988,0.230,3.070,-0.093
-2.739,6.948,10.280,-0.580,2.027,-0.203
-3.376,6.215,12.899,0.724,-0.265,0.190
-2.595,7.345,4.505,0.243,-3.521,-0.136
-2.404,13.044,-4.196,-0.428,-2.202,0.005
-3.467,14.375,-7.830,0.853,-0.054,0.007
-4.152,9.797,-0.983,-0.371,2.521,0.509
-0.302,7.930,0.760,1.123,4.517,0.405
-2.217,7.614,12.918,-0.493,3.405,0.314
0.139,6.316,11.424,-0.526,-0.953,0.072
-1.374,8.289,5.218,0.214,-3.108,-0.980
-3.112,9.237,1.742,0.040,-3.021,-0.813
-5.349,11.880,0.023,-0.149,-2.264,-0.867
-6.115,12.972,-5.197,0.629,0.134,0.254
-4.310,10.113,-0.509,-0.208,1.279,0.851
-0.670,8.629,-1.112,0.194,3.426,0.695
-2.025,9.290,6.999,0.153,3.857,0.322
0.101,7.111,12.406,-1.001,1.437,0.576
1.791,6.139,9.992,0.208,-1.300,-0.200
-3.065,8.552,5.003,0.164,-3.459,-1.340
-3.855,8.739,0.933,0.135,-3.422,-1.351
-7.446,12.239,-2.333,-0.191,-2.428,-0.868
-5.622,11.569,-5.604,0.043,0.570,0.341
-5.430,9.907,-2.793,-0.708,1.759,0.678
-4.032,9.361,1.809,-0.591,3.440,1.071
-3.821,9.342,8.441,-0.411,2.955,0.765
0.378,6.728,12.022,-0.214,1.806,1.157
1.805,5.363,10.361,0.507,-1.248,-0.010
