accX,accY,accZ,gyroX,gyroY,gyroZ
0.579,2.954,11.003,0.670,0.476,0.313
3.812,3.079,10.974,0.328,-0.613,-1.905
2.595,0.287,10.682,0.929,-0.835,-3.508
0.819,-2.222,11.429,0.850,-1.184,-3.718
-2.705,-2.116,9.638,0.601,-0.536,-2.704
-5.243,-2.049,10.040,0.421,-0.332,-0.692
-5.181,-1.049,10.107,-0.077,-0.035,0.353
-4.099,-2.586,10.687,-0.288,0.379,2.118
-1.274,-3.931,10.845,-0.338,0.697,3.301
2.782,-3.515,9.729,-0.571,0.172,4.656
6.742,3.400,12.889,-1.473,0.840,3.428
6.589,4.357,12.066,-0.241,-0.421,0.552
5.057,2.950,11.730,0.751,0.371,-1.309
4.793,0.824,10.035,1.122,-0.232,-3.496
1.015,-2.892,10.701,0.261,-0.481,-3.847
-2.073,-3.917,10.969,0.503,-0.417,-3.552
-7.479,-5.411,9.609,0.185,0.210,-1.848
-7.020,-4.635,9.169,0.254,-0.042,0.163
-3.256,-4.472,10.275,-0.753,0.604,2.759
1.279,-3.227,10.088,-0.842,0.084,4.063
3.836,-1.652,10.825,-1.042,-0.273,4.174
6.694,1.614,12.717,-1.016,-0.365,3.055
7.891,4.401,12.549,-0.333,0.239,1.818
6.402,3.170,10.749,0.742,0.802,-1.531
4.199,-2.265,11.055,0.986,-0.103,-3.913
1.346,-3.654,10.720,0.916,-0.364,-4.143
-2.552,-4.961,10.591,0.562,-0.207,-3.633
-5.468,-5.564,9.877,0.183,-0.305,-1.302
-6.220,-5.425,9.427,0.377,-0.281,0.405
-1.686,-3.740,10.217,-0.504,0.300,3.200
