accX,accY,accZ,gyroX,gyroY,gyroZ
1.460,3.946,11.290,2.133,-0.719,-4.385
1.465,2.892,11.213,0.562,-0.313,-2.129
-0.532,0.426,11.912,1.426,-1.696,-2.824
-0.871,-1.082,10.011,1.759,-2.428,-2.929
-5.047,-2.787,9.872,-0.600,-0.167,-0.448
-3.275,-1.733,9.997,-0.567,0.439,1.466
-0.589,-2.476,11.357,-1.103,0.158,3.297
3.869,0.005,11.563,-0.772,0.327,3.739
6.225,4.233,12.592,-1.070,0.631,3.051
6.886,4.185,13.464,-0.104,0.758,-0.386
4.247,0.359,11.333,1.327,-0.207,-3.428
1.982,-0.939,12.022,1.369,-0.601,-3.865
-0.939,-3.558,10.797,0.189,-0.836,-3.948
-6.239,-5.080,11.515,-0.148,-1.301,-1.683
-6.287,-3.338,10.916,0.293,-0.730,0.528
-2.533,-3.903,11.802,0.124,0.816,3.227
2.504,-3.328,11.280,-1.870,1.861,4.955
5.296,0.187,13.301,-1.929,1.301,4.209
9.615,5.741,14.651,-0.528,0.180,0.652
5.143,0.967,11.984,0.977,0.461,-3.208
2.385,-2.605,11.721,1.537,-0.036,-3.785
-2.193,-4.841,8.723,1.716,-1.748,-4.041
-6.622,-5.253,10.169,0.648,-1.530,-2.737
-7.642,-4.568,10.777,0.552,-0.685,0.081
-2.097,-4.492,10.768,-0.496,0.838,3.902
2.907,-3.587,11.366,-0.928,0.930,4.646
7.968,1.901,12.655,-1.100,0.185,3.775
10.458,5.765,13.794,0.105,0.131,-0.751
6.498,1.719,11.769,1.285,-0.158,-2.744
2.749,-2.667,9.987,1.026,-0.464,-4.360
