accX,accY,accZ,gyroX,gyroY,gyroZ
2.413,4.606,11.357,0.352,-0.314,-1.035
1.978,2.404,11.831,0.549,-0.534,-2.275
-1.197,-0.373,12.262,0.652,-1.192,-3.140
-5.780,-2.868,8.426,1.292,-1.255,-2.368
-7.901,-2.734,9.317,-0.616,0.382,-0.446
-4.041,-3.017,9.705,-0.639,-0.009,2.497
0.254,-2.993,10.414,-1.387,0.525,3.719
6.120,0.718,13.861,-2.574,1.495,3.660
7.384,3.821,14.058,1.089,-0.124,-0.479
3.577,-0.014,12.554,1.385,-0.192,-2.501
0.019,-2.978,11.788,1.916,-0.664,-3.699
-5.224,-2.691,7.066,2.063,-2.009,-2.889
-5.837,-3.194,10.011,-0.179,-1.350,-1.212
-3.797,-3.414,10.964,0.249,1.016,2.494
1.537,-2.772,11.606,-2.096,2.078,4.621
8.078,2.969,15.552,-2.448,1.581,4.439
8.298,4.535,12.702,0.837,0.213,-0.026
2.725,0.297,10.605,1.392,-0.725,-3.192
0.690,-3.433,10.830,1.467,-1.798,-4.567
-4.152,-4.803,8.843,0.577,-0.631,-3.111
-6.723,-5.468,10.787,0.042,-0.497,0.575
-1.671,-5.057,10.514,-0.317,0.395,2.802
4.152,-3.864,10.950,-1.386,1.144,5.030
9.266,2.342,14.943,-1.030,-0.021,3.247
9.984,3.563,14.723,0.134,0.181,0.770
4.894,-1.235,11.836,1.638,0.233,-3.755
-1.628,-4.774,9.767,0.672,0.054,-4.227
-4.865,-5.631,8.077,0.432,-0.720,-2.524
-7.226,-5.277,8.450,0.665,-0.671,-0.545
-2.294,-6.153,9.537,-0.932,0.001,3.618
