accX,accY,accZ,gyroX,gyroY,gyroZ
2.045,9.136,3.116,1.605,-0.476,-0.676
4.539,10.372,1.584,0.394,-1.981,-0.200
5.239,9.677,2.503,0.260,-2.749,-0.483
3.668,7.661,6.478,-0.986,-3.594,-1.358
-2.179,5.679,11.309,-0.863,-1.846,-1.275
-4.458,5.550,11.802,-0.415,-0.711,-0.423
-2.830,6.642,11.041,0.684,1.231,1.143
2.059,7.915,7.282,0.521,1.987,1.054
4.324,8.519,4.361,1.395,2.385,1.289
6.067,9.639,-1.150,1.093,1.710,0.425
7.125,10.137,-4.852,0.468,0.914,0.324
7.149,9.304,-1.299,-0.780,-1.206,-0.717
5.066,8.447,6.157,-0.430,-3.871,-1.168
1.350,7.843,8.283,-0.247,-4.058,-1.164
-1.551,8.523,9.035,0.015,-2.692,-0.578
-4.195,7.580,12.334,-0.505,-1.030,-0.485
-0.876,7.350,7.751,1.152,1.700,0.786
3.309,8.279,5.443,0.878,3.202,0.865
7.254,9.553,1.402,1.057,2.886,0.749
7.618,9.199,-4.383,0.630,2.251,-0.013
6.096,8.547,-5.460,-0.448,-0.737,-0.208
5.890,9.299,-1.150,-0.672,-2.051,-0.115
5.320,10.108,2.039,-1.025,-2.815,-0.558
1.978,8.552,5.491,-0.852,-2.829,-0.886
-1.240,8.552,9.585,-0.177,-2.904,-0.358
-3.577,6.962,12.382,0.017,0.882,-0.020
0.421,7.743,7.933,0.744,1.818,0.755
4.448,8.049,6.961,0.741,3.457,1.051
8.155,9.352,1.373,1.339,3.201,0.653
7.221,8.744,-2.975,1.207,1.159,0.402
