accX,accY,accZ,gyroX,gyroY,gyroZ
4.549,10.056,4.447,0.459,1.267,-0.137
6.479,9.495,5.165,0.089,-0.728,-1.256
4.085,8.384,4.955,0.326,-2.309,-2.443
-1.211,6.867,6.066,0.393,-2.790,-2.361
-5.152,5.377,5.917,0.066,-2.386,-1.812
-9.127,3.730,8.379,-0.467,-0.879,-0.241
-8.183,5.066,8.292,-0.201,2.169,2.024
-2.198,6.105,9.106,-0.017,2.087,2.418
3.266,7.116,9.331,-0.016,2.463,2.455
6.986,9.337,4.701,0.260,1.850,1.378
8.638,9.802,2.671,-0.070,0.098,0.266
8.351,8.873,2.436,-0.319,-0.601,-0.728
5.061,6.847,8.278,-0.621,-2.659,-2.434
-0.364,5.344,10.284,-0.611,-2.761,-3.264
-4.788,5.473,9.805,0.319,-2.896,-2.366
-11.454,2.409,9.461,-0.108,0.196,-1.018
-8.059,3.850,7.368,-0.070,1.537,1.472
-3.333,5.808,9.987,0.037,1.994,2.281
3.768,8.126,7.004,1.399,2.266,2.950
6.574,8.997,3.743,1.060,1.897,1.288
7.202,8.796,-0.351,0.735,1.382,0.755
8.135,8.418,0.358,-0.779,0.152,-0.671
5.334,8.978,3.930,-0.791,-2.201,-1.333
1.939,9.203,7.100,-0.452,-2.966,-1.670
-5.344,7.527,7.684,0.104,-1.759,-1.887
-10.396,5.138,5.869,0.177,-1.096,-0.957
-10.922,3.836,5.731,-0.904,0.925,-0.141
-4.980,5.258,9.389,-0.753,1.425,2.026
2.739,7.915,9.149,0.207,2.234,2.638
7.293,8.825,8.216,0.539,2.124,2.291
