accX,accY,accZ,gyroX,gyroY,gyroZ
-5.861,11.870,-0.073,0.040,-2.787,-1.164
-3.735,7.853,2.857,1.195,2.960,1.162
-1.202,7.116,8.786,-0.020,2.600,0.493
-2.873,8.959,12.113,0.044,0.993,0.261
0.651,6.397,9.442,0.450,-1.845,-0.239
-3.060,6.440,9.102,0.391,-2.686,-0.882
-7.106,8.121,3.226,0.194,-3.376,-1.565
-9.845,12.311,-3.363,0.341,-1.724,-0.668
-9.213,12.000,-4.335,-0.158,-0.124,0.354
-7.211,8.557,1.368,-0.392,3.091,1.759
-4.080,6.254,9.920,-0.166,4.346,2.218
-2.231,6.737,10.835,0.624,5.242,2.031
3.529,4.295,11.903,0.513,0.521,0.634
0.048,6.177,8.340,0.799,-1.957,-1.139
-4.831,7.891,7.699,0.241,-3.040,-1.688
-8.327,9.136,2.503,1.029,-3.221,-1.532
-10.070,12.086,-7.059,0.134,-1.129,-0.214
-8.633,10.305,-4.129,-1.164,-0.201,0.263
-8.030,8.313,0.310,-1.372,2.211,1.452
-5.066,6.153,6.583,-1.485,3.258,1.741
-3.218,5.607,15.465,-0.979,3.247,1.573
1.006,3.467,12.951,0.361,-0.382,0.378
-0.340,4.070,9.092,1.087,-1.620,-0.485
-5.392,5.928,7.119,0.450,-3.416,-1.925
-9.448,9.299,4.399,0.784,-3.339,-1.953
-10.712,13.250,-4.191,0.896,-2.720,-1.129
-7.628,10.405,-2.697,-0.861,0.202,0.738
-5.741,7.341,3.355,-0.456,2.902,1.841
-3.505,5.540,8.704,-1.010,3.139,1.760
0.541,4.544,13.124,0.068,2.851,1.558
