accX,accY,accZ,gyroX,gyroY,gyroZ
-5.866,11.353,1.694,-0.876,0.032,0.683
-4.128,9.280,2.939,0.053,2.010,1.553
-2.552,8.437,7.876,1.016,4.261,2.035
-0.646,6.977,11.132,1.272,3.936,1.862
1.882,6.345,10.078,-0.556,-0.050,0.429
-2.059,8.294,6.808,0.604,-2.264,-1.064
-3.907,9.452,3.480,-0.331,-3.831,-1.463
-6.091,9.907,-1.112,0.649,-2.991,-1.260
-6.728,11.109,-4.560,0.279,-0.882,-0.133
-5.143,10.659,-4.981,-0.044,0.469,0.243
-5.468,9.586,-0.949,-0.080,2.939,0.783
-4.305,9.725,3.695,0.001,3.430,0.577
-2.959,8.691,7.220,-0.359,2.819,0.730
0.603,6.292,10.988,-0.927,0.709,0.752
0.120,6.891,8.259,0.485,-1.756,-0.478
-2.423,8.437,7.828,-0.199,-2.836,-0.936
-5.569,10.271,4.160,-0.045,-3.463,-1.230
-6.412,11.641,-1.409,0.866,-2.626,-0.671
-4.750,11.396,-5.987,0.695,-1.135,0.129
-4.669,10.204,-3.018,-0.404,1.000,0.483
-3.558,9.629,0.602,0.650,3.474,0.732
-0.996,8.854,4.960,0.230,2.967,0.572
0.608,9.141,8.723,-0.240,1.556,0.241
1.805,6.833,8.532,0.495,-0.749,-0.110
-0.110,7.288,7.622,-0.159,-2.066,-0.398
-3.055,8.854,6.703,-0.930,-3.249,-0.897
-6.761,11.119,0.990,-0.040,-3.088,-1.016
-5.827,11.823,-3.468,0.308,-2.022,-0.446
-4.970,11.349,-6.111,0.176,0.764,0.437
-5.009,9.816,-1.141,-0.315,3.015,0.973
