accX,accY,accZ,gyroX,gyroY,gyroZ
-4.611,4.161,9.236,-0.480,-0.069,-1.144
-4.453,4.147,9.954,-1.006,-1.233,-1.382
0.010,1.030,12.219,-0.040,-2.475,-1.708
-1.384,-3.864,9.633,1.645,-0.776,-2.597
-5.416,-5.550,8.733,2.018,-1.388,-1.430
-5.191,-5.914,9.695,-0.706,0.885,2.395
0.503,-3.553,10.256,-0.904,1.481,3.929
10.252,5.416,15.963,-1.535,0.182,3.183
7.738,5.033,12.846,1.392,0.586,-2.006
3.366,-1.930,11.587,1.008,-0.352,-3.929
-2.179,-6.642,9.001,1.728,-0.224,-4.733
-4.707,-9.936,10.586,1.631,-1.195,-1.411
-4.726,-7.709,11.429,-0.685,0.252,1.409
-0.220,-5.420,9.312,-1.028,0.532,4.711
7.743,1.743,13.842,-2.148,0.921,5.048
10.017,7.087,13.363,0.368,0.082,0.932
6.938,1.891,11.606,1.013,0.581,-3.521
1.528,-3.524,11.256,2.094,-0.383,-4.390
-3.448,-6.732,8.886,1.398,-1.453,-2.916
-6.325,-7.599,10.864,0.370,-0.733,-1.324
-2.844,-5.234,10.189,-0.062,0.636,3.042
2.476,-2.116,12.157,-1.046,1.048,4.645
7.944,6.072,13.732,-0.652,0.711,1.775
6.981,5.296,11.692,0.258,0.345,-0.569
2.361,-1.274,10.777,1.637,-0.909,-3.850
-3.869,-4.118,10.284,1.898,-0.512,-2.835
-5.756,-2.729,8.853,1.858,-0.884,-1.424
-6.440,-3.548,9.408,0.226,0.393,1.115
0.005,-1.427,11.544,-1.536,1.969,3.404
3.840,4.401,14.565,-2.624,2.385,3.634
