accX,accY,accZ,gyroX,gyroY,gyroZ
1.063,4.846,11.692,-1.783,0.868,0.432
0.651,6.076,7.957,-1.044,0.659,-0.230
1.183,1.116,11.170,-0.785,0.394,-2.070
0.105,-6.996,7.866,0.786,-0.432,-2.063
-3.122,-9.491,11.745,-0.061,0.016,-0.456
-3.802,-5.071,8.872,-0.863,0.039,1.761
0.723,6.986,11.055,-0.095,0.629,2.589
2.562,6.819,10.193,-0.324,-0.492,0.751
0.541,3.146,9.097,0.262,-1.132,-1.227
0.536,-2.303,9.614,-0.300,0.394,-1.198
1.025,-7.958,12.200,-1.048,-0.669,-1.087
-0.819,-8.566,9.738,0.105,0.061,-0.506
-0.857,-4.175,10.615,0.358,0.263,1.011
-2.284,3.524,8.177,-0.069,0.925,2.382
1.963,4.247,12.444,-0.783,-0.080,2.434
3.390,3.275,10.639,-0.097,-0.713,0.173
8.404,-1.355,10.619,0.177,0.147,-1.908
6.009,-5.157,7.881,0.493,0.418,-2.751
0.441,-6.383,7.148,0.378,-0.085,-3.543
-1.800,-4.932,9.207,-0.277,1.247,-2.094
-7.312,-5.468,9.374,0.333,0.143,-2.557
-9.414,-6.043,13.033,0.033,-0.550,1.132
-4.080,-6.833,9.949,0.622,-0.021,2.411
1.537,-5.085,7.507,0.245,0.088,4.703
5.780,-1.709,9.825,-0.333,-0.686,3.402
13.010,0.838,15.240,-0.256,0.460,0.256
8.073,-1.192,10.787,1.225,-0.092,-2.776
1.748,-5.167,8.877,0.462,0.908,-4.148
-4.305,-4.990,7.818,-0.157,0.556,-3.441
-9.936,-5.650,10.217,-0.549,-0.046,-2.928
