accX,accY,accZ,gyroX,gyroY,gyroZ
-3.658,0.804,8.886,0.015,-0.025,-0.007
-1.312,0.747,9.949,0.137,-3.280,-0.774
1.393,0.120,8.192,-1.117,-0.663,0.430
0.742,-1.518,12.042,-1.655,0.648,-0.275
1.724,-5.085,26.091,-1.054,-1.760,-0.856
-0.182,-0.297,0.406,2.368,-0.535,0.996
-0.158,-0.268,0.655,2.371,-0.350,0.952
-0.158,-0.225,0.679,2.388,-0.053,0.943
-0.134,-0.259,0.674,2.302,0.396,0.993
-39.227,-24.430,39.225,-3.662,-34.907,1.570
22.405,-0.350,39.225,-2.206,-7.294,0.183
0.019,0.177,10.169,0.007,-0.004,-0.011
-0.038,0.077,10.217,0.021,-0.011,-0.019
0.000,0.096,10.265,0.000,-0.018,-0.001
-0.010,0.048,10.308,-0.001,-0.018,-0.003
-0.057,0.000,10.280,0.007,-0.023,-0.013
-0.062,0.048,10.385,0.007,-0.025,-0.002
-0.034,0.062,10.342,0.021,-0.009,-0.011
-0.048,0.057,10.308,0.029,-0.021,-0.003
-0.038,0.077,10.294,0.014,-0.022,-0.017
-0.053,0.029,10.351,0.018,-0.014,-0.015
-0.062,0.048,10.289,0.013,-0.025,-0.015
-0.034,0.067,10.347,0.025,-0.020,-0.016
-0.019,0.053,10.313,0.022,-0.023,-0.019
-0.057,0.053,10.327,0.021,-0.016,-0.002
-0.110,0.029,10.308,0.013,-0.012,-0.014
-0.062,0.057,10.342,0.026,-0.016,-0.010
-0.062,0.053,10.327,0.009,-0.026,-0.021
-0.062,0.034,10.294,0.016,-0.029,-0.013
-0.057,0.062,10.337,0.018,-0.029,-0.029
