accX,accY,accZ,gyroX,gyroY,gyroZ
-0.622,-0.235,12.798,-0.164,-2.475,-0.086
0.958,-1.336,7.804,0.096,-0.168,-0.584
0.551,-0.809,9.547,-1.830,-1.148,-0.143
2.337,-2.753,16.423,-0.899,-0.864,-0.525
6.972,-7.398,24.367,0.811,-0.308,-0.210
-0.172,-0.163,0.449,1.674,2.638,-2.070
-0.158,-0.158,0.545,1.972,2.444,-1.919
-0.153,-0.182,0.617,2.459,1.889,-1.539
12.115,-9.898,29.457,1.803,5.200,-0.490
-2.184,1.293,5.261,0.022,-1.552,-0.411
2.859,2.729,16.308,-1.268,-2.634,0.774
1.719,1.250,18.348,-1.109,-0.835,0.601
0.603,-0.268,11.635,0.304,0.225,0.238
1.322,-0.148,10.447,0.098,0.279,-0.131
1.164,-0.144,9.954,0.163,0.305,-0.128
0.790,-0.101,10.165,0.023,0.127,-0.051
0.713,0.086,10.327,0.078,-0.034,0.004
0.560,0.120,10.179,-0.017,0.066,-0.031
0.441,0.168,10.356,0.009,0.029,-0.023
0.527,0.077,10.476,0.049,-0.014,0.017
0.455,0.144,10.361,0.020,0.017,-0.012
0.412,0.129,10.299,0.005,-0.016,-0.010
0.469,0.148,10.308,0.010,-0.063,-0.003
0.431,0.086,10.323,-0.017,-0.012,-0.001
0.402,0.139,10.313,-0.035,-0.043,-0.020
0.560,0.057,10.337,-0.005,-0.016,-0.028
0.579,-0.316,10.442,-0.176,-0.536,-0.053
-0.311,-0.412,7.641,-1.080,2.001,0.130
-0.632,-1.255,12.726,0.896,-0.770,-0.462
-0.728,-1.063,10.691,0.408,0.021,-0.396
