accX,accY,accZ,gyroX,gyroY,gyroZ
-0.048,0.077,10.313,0.017,-0.019,-0.014
-1.446,0.986,10.969,-0.478,-2.063,-1.366
-0.043,-1.125,11.529,-1.901,1.301,0.293
-0.699,-2.504,10.461,-1.259,-1.968,-0.227
-1.384,-2.696,11.831,0.919,-2.105,-0.888
0.685,-1.714,15.911,-0.521,-0.469,-0.203
-0.172,-0.038,0.492,1.705,2.761,1.318
-0.220,-0.067,0.621,1.429,2.831,1.496
-0.259,-0.077,0.746,0.863,2.869,1.708
-9.802,7.815,1.852,-11.355,-15.556,-8.108
-0.383,0.326,0.693,-0.630,0.888,2.083
-0.603,0.340,11.055,0.000,-0.184,-0.011
-0.134,0.148,10.198,0.012,-0.019,-0.015
-0.096,0.163,10.399,0.013,-0.023,-0.009
-0.105,0.192,10.332,0.014,-0.016,-0.002
-0.148,0.124,10.323,0.015,-0.015,-0.009
-0.101,0.101,10.332,0.017,-0.040,-0.018
-0.110,0.115,10.332,0.016,-0.020,-0.027
-0.134,0.091,10.332,0.021,-0.013,-0.021
-0.163,0.129,10.361,0.013,-0.012,-0.014
-0.129,0.115,10.347,0.016,-0.025,-0.012
-0.153,0.077,10.332,0.005,-0.026,-0.020
-0.086,0.115,10.380,0.012,-0.012,-0.014
-0.110,0.105,10.289,0.017,-0.017,-0.011
-0.148,0.086,10.361,0.005,-0.019,-0.020
-0.129,0.105,10.303,0.019,-0.028,-0.014
-0.148,0.096,10.313,0.018,-0.017,-0.012
-0.091,0.067,10.332,0.019,-0.013,-0.006
-0.105,0.096,10.308,0.015,-0.018,-0.010
-0.115,0.110,10.284,0.011,-0.017,-0.023
