accX,accY,accZ,gyroX,gyroY,gyroZ
2.332,6.239,-10.670,-3.774,0.401,-2.536
-1.935,-1.197,9.537,0.842,0.010,-0.254
-0.924,-0.220,9.336,-0.011,-0.292,0.558
-1.547,-0.029,10.399,0.320,-0.484,-0.012
0.005,0.077,9.322,0.099,-0.721,0.420
0.828,-0.824,11.232,-1.343,-0.714,0.298
3.270,-1.882,19.344,0.326,-1.974,-0.689
0.426,-0.201,1.397,3.052,8.671,-0.968
-0.781,0.273,0.583,3.111,8.540,0.893
-1.025,0.177,0.583,2.414,8.784,1.730
-1.513,-0.292,0.439,-0.115,9.175,2.395
-1.652,-0.814,0.731,-2.251,8.628,1.327
24.737,39.225,-8.860,-1.277,-3.342,0.275
10.324,-4.798,8.944,0.025,-3.000,-0.780
6.431,-0.618,7.900,-0.115,2.322,0.594
5.646,-0.455,7.526,-0.177,0.504,0.111
5.856,-0.177,8.158,0.189,0.372,-0.277
5.593,0.263,8.867,0.118,0.326,-0.131
5.368,0.335,8.996,0.159,0.226,-0.147
4.922,0.412,8.637,0.006,0.161,-0.095
5.282,0.302,8.977,0.054,0.243,-0.128
4.903,0.709,9.216,0.027,0.157,-0.089
4.702,0.412,9.269,-0.123,0.161,-0.044
4.386,0.441,9.226,-0.019,-0.031,-0.054
4.314,0.555,9.269,-0.022,-0.015,0.002
4.137,0.594,9.226,-0.021,-0.006,-0.007
4.362,0.575,9.322,0.017,-0.006,-0.039
4.037,0.450,9.327,-0.096,0.059,0.001
4.128,0.278,9.374,-0.083,-0.070,-0.027
3.922,0.393,9.140,0.005,0.039,-0.033
