accX,accY,accZ,gyroX,gyroY,gyroZ
-2.907,1.930,9.413,-0.535,-1.400,-1.795
-3.625,1.322,8.843,-1.226,-1.670,-1.215
-0.603,-0.986,9.269,-0.330,-0.963,-0.089
-0.417,-0.886,9.097,-0.605,-0.918,-0.285
-0.192,-0.201,13.598,-0.407,-0.210,-0.121
0.062,-0.632,0.368,2.818,1.529,0.669
-0.144,-0.110,0.497,2.232,2.011,1.080
-0.163,-0.096,0.688,1.862,2.218,1.410
-0.187,-0.110,0.693,1.336,2.378,1.678
2.236,-5.009,8.168,-21.774,-11.234,8.540
-2.792,-0.493,-1.337,3.022,7.267,-0.785
-0.172,0.120,10.648,0.035,-0.022,-0.013
-0.129,0.148,10.361,0.015,-0.033,-0.009
-0.153,0.177,10.385,0.010,-0.027,-0.012
-0.110,0.187,10.323,0.017,-0.019,-0.012
-0.168,0.153,10.375,0.020,-0.030,-0.007
-0.144,0.177,10.361,0.009,-0.016,-0.022
-0.153,0.148,10.356,0.011,-0.033,-0.017
-0.177,0.177,10.323,0.009,-0.015,-0.014
-0.168,0.139,10.327,0.012,-0.021,-0.015
-0.148,0.177,10.390,0.027,-0.021,-0.018
-0.139,0.153,10.366,0.019,-0.016,-0.017
-0.139,0.148,10.299,0.027,-0.013,-0.020
-0.144,0.129,10.380,0.028,-0.023,-0.012
-0.148,0.144,10.347,0.016,-0.006,-0.016
-0.115,0.144,10.337,0.019,-0.020,-0.007
-0.192,0.168,10.332,0.031,-0.020,-0.016
-0.168,0.134,10.361,0.012,-0.017,-0.012
-0.134,0.153,10.380,0.005,-0.019,-0.011
-0.153,0.144,10.361,0.014,-0.011,-0.011
