accX,accY,accZ,gyroX,gyroY,gyroZ
-0.153,0.172,10.442,0.010,-0.028,-0.021
-0.105,1.269,10.318,0.391,-3.081,-0.522
0.024,1.154,9.868,-0.972,-0.669,-0.659
0.215,0.134,11.457,-0.380,-0.670,-0.268
0.263,0.129,12.702,-1.163,-0.254,-0.296
-10.271,0.431,34.834,1.788,0.133,-0.245
-0.144,-0.043,0.511,0.854,1.184,1.441
-0.192,-0.077,0.664,0.578,1.247,1.506
-0.201,-0.043,0.693,0.438,1.206,1.533
-0.172,-0.105,0.755,0.066,1.057,1.536
-0.666,0.541,1.105,-1.028,-5.011,-1.856
0.182,-0.038,8.479,0.020,0.166,-0.001
-0.215,0.201,10.308,0.015,-0.033,-0.011
-0.168,0.192,10.299,0.006,-0.021,-0.017
-0.124,0.168,10.370,0.017,-0.022,-0.019
-0.148,0.163,10.375,0.017,-0.031,-0.010
-0.115,0.172,10.294,0.005,-0.032,-0.011
-0.115,0.172,10.337,0.017,-0.021,-0.020
-0.139,0.168,10.347,0.007,-0.034,-0.011
-0.153,0.235,10.332,0.025,-0.018,-0.027
-0.124,0.172,10.323,0.014,-0.022,-0.011
-0.129,0.168,10.251,0.010,-0.028,-0.022
-0.096,0.172,10.347,0.022,-0.025,-0.018
-0.096,0.168,10.318,0.020,-0.022,-0.013
-0.110,0.158,10.342,0.011,-0.016,-0.011
-0.134,0.129,10.366,0.018,-0.019,-0.018
-0.144,0.168,10.308,0.023,-0.043,-0.019
-0.148,0.172,10.370,0.013,-0.019,-0.032
-0.134,0.182,10.332,0.021,-0.002,-0.014
-0.134,0.192,10.323,0.003,-0.029,-0.005
