accX,accY,accZ,gyroX,gyroY,gyroZ
-2.863,1.590,9.499,-2.411,-1.550,-0.537
-0.215,-0.651,9.638,-1.765,-1.648,0.078
-1.044,-2.131,11.089,0.265,0.723,0.444
-0.436,-0.876,11.194,-1.375,0.292,-0.107
-1.437,-0.474,13.866,-0.425,0.248,0.147
-1.844,-4.496,19.535,0.408,-1.402,0.484
-0.163,-0.268,0.540,1.927,0.871,1.896
-0.206,-0.206,0.660,1.781,1.066,1.961
-0.172,-0.196,0.650,1.418,1.313,2.096
-4.482,-4.875,-35.148,-25.470,-10.215,4.421
-0.891,-1.566,-3.803,2.184,-3.894,-2.009
-0.120,0.153,10.136,0.043,-0.079,-0.015
-0.072,0.086,10.303,0.004,-0.018,-0.006
-0.062,0.029,10.347,0.012,-0.027,-0.015
-0.053,0.019,10.351,0.020,-0.019,-0.016
-0.067,0.034,10.351,0.011,-0.013,-0.034
-0.043,0.057,10.323,0.010,-0.025,-0.010
-0.072,0.024,10.299,0.017,-0.027,-0.019
-0.053,0.057,10.356,0.015,-0.027,-0.003
-0.062,0.038,10.342,0.009,-0.029,0.001
-0.024,0.005,10.347,0.021,-0.030,-0.011
-0.057,0.029,10.284,0.028,-0.015,-0.025
-0.072,-0.005,10.294,0.013,-0.026,-0.004
-0.038,0.034,10.303,0.009,-0.017,-0.007
-0.115,0.077,10.337,-0.001,-0.012,-0.012
-0.062,0.057,10.342,0.015,-0.021,-0.014
-0.086,0.038,10.327,0.025,-0.015,-0.016
-0.101,0.062,10.375,0.016,-0.003,-0.016
-0.048,0.091,10.351,0.012,-0.009,-0.004
-0.081,0.038,10.361,0.016,0.003,-0.011
