accX,accY,accZ,gyroX,gyroY,gyroZ
-3.361,1.226,8.680,-1.697,-0.527,-2.758
-4.487,2.361,10.007,-1.521,-3.268,-1.563
1.336,-0.900,8.666,0.063,-2.029,-0.149
-1.700,-0.388,8.173,-1.192,-0.917,0.068
0.273,-1.288,9.595,-0.855,0.853,-0.031
2.155,-2.672,18.353,-0.648,-0.296,-0.496
-3.338,-4.175,30.860,1.329,-0.130,-0.509
-0.192,0.019,0.497,-0.028,-1.959,0.898
-0.172,-0.014,0.549,0.173,-1.910,0.879
-0.187,0.005,0.617,0.258,-1.867,0.869
-0.192,-0.014,0.751,0.508,-1.495,0.816
-0.163,-0.010,0.818,0.668,-1.121,0.786
1.283,-2.672,3.628,2.607,-4.175,2.353
2.638,-0.958,12.760,-1.000,2.325,0.256
-0.230,-0.081,10.069,0.014,-0.047,-0.012
-0.034,0.038,10.337,0.026,-0.016,-0.001
-0.057,0.038,10.399,0.021,-0.026,-0.022
-0.067,-0.005,10.327,0.012,-0.021,-0.007
-0.048,0.019,10.313,0.017,-0.028,-0.010
-0.086,0.029,10.366,0.021,-0.025,-0.001
-0.086,0.048,10.342,0.013,-0.026,-0.021
-0.086,0.038,10.260,0.016,-0.035,-0.020
-0.077,0.010,10.399,0.011,-0.011,-0.020
0.000,0.014,10.327,0.006,-0.019,-0.020
-0.081,0.057,10.347,0.012,-0.027,-0.004
-0.029,0.072,10.308,0.019,-0.021,-0.014
-0.024,0.014,10.327,0.014,-0.033,-0.006
-0.067,0.014,10.327,0.014,-0.022,-0.007
-0.067,0.000,10.323,0.017,-0.027,-0.016
-0.057,0.014,10.361,0.010,-0.014,-0.006
