accX,accY,accZ,gyroX,gyroY,gyroZ
-0.043,2.389,10.332,-0.147,-0.653,-0.510
0.077,1.513,9.044,-0.227,0.454,-0.670
-1.556,0.211,9.537,-0.950,0.203,0.199
0.153,0.005,11.893,-1.256,0.665,-0.496
2.600,-7.930,32.613,4.345,-1.534,-1.425
0.005,-1.571,0.549,6.638,2.575,1.535
-0.062,-1.432,0.626,6.294,3.225,2.248
-0.421,-0.996,0.612,4.577,5.196,4.012
3.620,9.328,1.100,3.378,3.470,1.725
7.767,11.756,1.062,3.522,-0.899,5.483
17.851,-13.781,-30.738,-2.543,2.681,-2.095
4.855,3.304,-10.675,0.865,-0.473,-0.170
5.540,2.097,-6.882,0.002,-0.815,-0.039
5.234,2.289,-7.462,0.378,-0.114,0.101
4.673,2.365,-7.979,-0.316,-0.488,-0.166
4.334,2.610,-7.548,-0.060,-0.133,-0.077
4.300,2.658,-7.912,0.166,-0.025,0.068
4.602,2.203,-7.787,-0.109,-0.030,-0.001
4.372,2.567,-7.964,-0.235,-0.021,-0.071
4.803,2.466,-7.447,-0.099,-0.147,-0.058
4.549,2.782,-7.993,0.058,-0.228,-0.055
4.118,2.887,-7.711,-0.208,-0.211,-0.013
3.922,2.725,-7.998,0.066,-0.068,0.000
3.946,2.940,-8.103,-0.053,-0.116,-0.083
4.252,2.763,-7.715,0.035,0.010,-0.030
4.377,3.141,-8.295,-0.529,-0.287,0.056
3.754,3.462,-7.275,-0.146,0.051,-0.131
3.448,3.385,-7.672,-0.289,-0.154,-0.134
4.266,3.582,-7.500,-0.339,-0.076,-0.151
5.104,4.348,-9.137,-0.511,-0.131,-0.635
