accX,accY,accZ,gyroX,gyroY,gyroZ
-1.245,2.423,10.955,0.567,0.559,-0.572
-3.165,5.804,7.023,-0.164,-1.444,-0.234
-2.389,4.243,8.647,-0.349,-0.589,0.045
-2.710,3.606,8.043,-0.651,-0.123,-0.027
-2.356,3.725,9.877,-0.905,-0.141,-0.194
-10.812,6.402,32.809,-0.721,-0.129,-0.342
2.763,-1.915,6.803,3.446,-0.441,-0.271
-0.211,-0.570,0.540,3.368,-1.158,-0.748
-0.302,-0.575,0.549,3.198,-1.523,-1.071
-0.311,-0.570,0.506,3.086,-1.742,-1.245
-0.685,0.311,1.861,-1.528,-3.139,5.026
5.507,12.775,1.253,-3.476,2.970,0.432
-1.978,8.811,22.203,-4.240,0.744,0.736
1.681,4.894,8.877,0.021,0.232,-0.028
2.351,5.511,9.839,-0.089,0.487,0.052
2.188,5.440,9.676,-0.026,1.009,0.056
1.786,4.922,8.527,0.297,0.923,0.314
0.670,4.271,8.225,0.203,0.363,0.068
0.991,4.559,7.478,-0.177,0.437,0.161
0.316,4.429,9.169,0.037,0.027,-0.030
0.029,4.535,9.331,-0.322,0.329,0.198
0.230,4.721,9.011,-0.154,-0.012,-0.249
-0.699,4.429,8.493,0.187,0.168,0.452
-0.057,4.650,8.584,0.177,0.268,-0.004
-1.781,4.645,8.843,-0.128,0.560,0.391
-1.939,4.027,8.039,-0.510,0.489,0.619
-0.828,4.104,10.308,0.103,-0.064,-0.324
-2.294,4.549,8.570,-0.002,0.240,0.190
-2.227,4.099,9.604,0.035,0.144,0.040
-2.538,3.960,8.982,-0.131,0.284,0.193
