accX,accY,accZ,gyroX,gyroY,gyroZ
-0.781,3.203,9.973,-0.680,0.744,-0.251
-1.911,2.787,8.752,-0.080,0.242,0.089
-1.930,1.566,10.974,-0.288,0.191,-0.161
-2.131,1.135,10.327,-0.043,-0.165,-0.360
-2.332,1.743,9.647,-0.428,-0.479,-0.322
-1.211,1.044,10.232,-0.342,-0.370,0.039
-1.010,0.733,10.270,-0.331,-0.184,-0.003
-1.508,0.757,13.856,-0.393,-0.182,-0.160
-4.410,1.259,25.080,0.455,-0.789,0.004
-0.704,0.752,0.803,1.933,0.711,0.899
-0.153,-0.086,0.640,1.769,0.874,1.079
-0.158,-0.062,0.588,1.692,0.964,1.137
7.053,-7.609,34.375,-5.945,2.890,0.466
1.006,1.628,10.284,-0.275,-1.163,-0.651
-2.327,-1.240,18.291,-0.296,-0.133,-0.093
-1.135,-0.024,10.184,0.686,-0.363,-0.075
-0.857,-0.345,9.758,0.463,-0.337,0.067
-0.709,0.105,9.786,0.151,-0.033,-0.039
-0.804,0.120,10.241,0.256,-0.178,-0.014
-0.723,0.383,9.978,0.080,-0.038,-0.028
-0.694,0.421,10.198,0.044,-0.005,0.023
-0.713,0.373,10.275,0.043,0.011,-0.011
-0.757,0.383,10.112,0.011,0.034,-0.046
-0.809,0.474,10.533,0.047,0.039,0.022
-0.900,0.445,10.303,0.016,-0.017,-0.009
-0.977,0.412,10.356,-0.037,0.014,0.005
-0.924,0.388,10.634,0.052,0.151,0.058
-0.790,0.388,10.461,0.096,-0.080,0.016
-0.943,0.345,10.327,0.063,-0.146,0.031
-0.532,0.642,10.519,0.123,-0.074,0.050
