accX,accY,accZ,gyroX,gyroY,gyroZ
0.000,-0.081,10.375,0.013,-0.040,-0.011
-0.819,0.575,10.275,-0.929,-1.149,-0.157
0.594,-0.757,9.068,-0.588,-0.784,0.149
1.073,-1.341,8.939,-1.049,-0.141,-0.160
-0.651,-2.404,16.241,-1.240,-0.720,0.398
-2.935,-6.359,32.172,1.439,-0.914,-0.249
-0.163,-0.168,0.454,1.897,0.370,0.918
-0.139,-0.139,0.698,1.837,0.526,0.980
-0.177,-0.134,0.669,1.773,0.540,1.017
-0.144,-0.077,0.727,1.534,0.605,1.088
-0.211,-10.908,-10.665,-23.307,-8.575,5.501
0.259,0.934,-2.788,-4.463,1.988,-1.611
-0.206,0.230,9.810,0.030,-0.035,-0.018
-0.201,0.254,10.308,0.027,-0.023,0.003
-0.158,0.235,10.303,0.012,-0.023,-0.002
-0.182,0.206,10.370,0.020,-0.015,-0.014
-0.139,0.230,10.318,0.018,-0.027,-0.010
-0.163,0.177,10.337,0.011,-0.013,-0.025
-0.134,0.206,10.332,0.015,-0.006,-0.020
-0.177,0.196,10.337,0.011,-0.031,-0.010
-0.148,0.215,10.347,0.006,-0.025,-0.012
-0.148,0.211,10.308,0.007,-0.023,-0.009
-0.158,0.177,10.351,0.015,-0.019,-0.019
-0.168,0.211,10.351,0.027,-0.021,-0.002
-0.187,0.239,10.347,0.018,-0.025,-0.019
-0.158,0.201,10.347,0.018,-0.021,-0.012
-0.192,0.201,10.347,0.006,-0.007,-0.009
-0.153,0.196,10.375,0.022,-0.020,-0.002
-0.192,0.211,10.337,0.015,-0.018,-0.011
-0.148,0.187,10.332,0.014,-0.029,-0.013
