accX,accY,accZ,gyroX,gyroY,gyroZ
-3.778,0.761,11.132,0.019,-0.027,-0.004
-1.384,1.058,8.953,-0.364,-0.256,-0.519
-0.460,-0.713,11.898,-0.942,-0.256,0.343
-0.991,-0.503,10.572,0.158,-0.087,-0.072
-0.455,-0.330,9.623,0.071,-0.241,-0.018
-1.681,-0.278,19.622,-0.844,-2.107,-0.729
1.245,-0.062,0.621,1.397,0.880,0.006
-0.354,-0.172,0.607,1.745,3.990,2.129
-0.450,-0.196,0.669,0.462,4.149,2.433
-0.484,-0.330,0.631,-0.196,4.059,2.419
-2.816,2.203,1.052,-3.997,-2.234,-4.155
-6.383,-0.895,4.634,-0.439,-20.091,-0.316
0.642,-0.057,10.495,-1.765,-2.960,0.899
-0.148,0.110,10.179,-0.006,-0.005,-0.012
-0.048,0.053,10.337,0.020,-0.023,-0.007
-0.062,0.010,10.299,0.006,-0.020,-0.010
-0.048,0.077,10.308,0.000,-0.035,-0.010
0.029,0.010,10.380,0.005,-0.014,-0.013
-0.019,0.034,10.327,0.017,-0.019,-0.011
-0.038,0.038,10.337,0.016,-0.014,-0.027
-0.077,0.038,10.342,0.017,-0.019,-0.012
-0.062,0.043,10.337,0.022,-0.020,-0.018
-0.034,0.029,10.351,0.010,-0.016,-0.012
-0.101,0.057,10.337,0.029,-0.023,-0.005
0.005,0.053,10.394,0.019,-0.025,-0.015
-0.091,0.029,10.332,0.006,-0.027,-0.007
-0.057,0.038,10.380,0.027,-0.022,-0.009
-0.005,0.019,10.356,0.023,-0.019,-0.025
-0.024,0.077,10.280,0.005,-0.027,-0.013
0.081,0.038,10.356,0.020,-0.015,-0.005
