accX,accY,accZ,gyroX,gyroY,gyroZ
-3.208,1.556,8.824,0.019,-0.026,-0.006
0.402,0.187,10.792,-1.872,-1.600,1.768
1.034,-2.155,8.939,-0.163,0.865,0.107
-0.661,-0.838,10.054,-0.650,0.314,-0.728
1.863,-3.376,27.891,-0.937,-0.889,-0.476
-0.172,-0.575,0.277,3.592,2.436,2.116
-0.239,-0.388,0.559,3.134,2.863,2.460
-0.378,-0.407,0.674,1.895,3.576,3.078
-0.503,-0.469,0.693,0.180,3.816,3.333
-0.081,-2.456,-1.897,-7.142,-5.648,3.368
19.934,-34.807,39.225,6.361,2.421,0.019
1.331,-1.935,11.769,-1.632,2.739,-0.252
0.158,-0.378,7.311,1.209,0.266,0.016
0.254,-1.197,10.955,-0.908,-0.255,-0.032
0.192,-0.819,10.040,-0.065,-0.038,-0.009
0.244,-0.895,10.121,0.118,-0.013,-0.002
0.235,-0.915,10.303,-0.047,-0.031,-0.007
0.244,-0.924,10.270,-0.013,-0.026,-0.021
0.230,-0.929,10.337,0.005,-0.028,-0.015
0.215,-0.977,10.294,0.015,-0.029,-0.014
0.259,-0.919,10.308,-0.003,-0.019,-0.013
0.239,-0.915,10.241,0.023,-0.025,-0.003
0.239,-0.934,10.227,0.022,-0.016,-0.016
0.254,-0.943,10.289,0.019,-0.025,-0.016
0.249,-0.900,10.256,0.013,-0.028,-0.010
0.244,-0.929,10.299,0.025,-0.030,-0.014
0.249,-0.919,10.246,0.006,-0.017,-0.015
0.259,-0.924,10.241,0.016,-0.030,-0.012
0.244,-0.895,10.212,0.012,-0.020,0.002
0.206,-0.924,10.313,0.018,-0.027,-0.015
