accX,accY,accZ,gyroX,gyroY,gyroZ
-4.161,1.298,9.269,0.007,-0.020,-0.023
-2.251,2.409,11.381,-1.899,-1.059,1.067
-1.844,-2.428,9.949,-0.904,-0.546,0.112
-2.298,-0.397,10.423,-0.001,0.748,-0.985
1.202,-1.298,12.334,-1.685,0.721,-0.093
-0.278,-3.309,31.018,0.462,-2.654,-1.783
-0.369,-1.662,0.511,5.666,-1.633,0.728
-0.306,-1.638,0.554,5.702,-1.444,0.461
-0.302,-1.571,0.511,5.678,-1.371,-0.084
-0.359,-1.585,0.358,5.604,-1.533,-0.369
-1.872,-4.214,17.472,3.227,27.314,-1.008
0.105,-0.153,-9.147,-0.038,-0.038,-0.014
0.115,-0.139,-9.070,0.030,-0.044,-0.013
0.105,-0.201,-9.252,0.026,-0.023,-0.003
0.120,-0.177,-9.219,0.032,-0.030,-0.005
0.172,-0.163,-9.238,0.031,-0.020,-0.012
0.134,-0.172,-9.200,0.011,-0.032,-0.009
0.086,-0.206,-9.195,0.003,-0.016,-0.007
0.134,-0.153,-9.252,0.019,-0.014,-0.005
0.134,-0.172,-9.281,0.017,-0.022,0.005
0.101,-0.139,-9.200,0.020,-0.031,-0.006
0.096,-0.168,-9.281,0.004,-0.016,-0.006
0.115,-0.129,-9.205,0.016,-0.012,-0.010
0.134,-0.177,-9.219,0.018,-0.010,-0.017
0.110,-0.172,-9.257,0.018,-0.018,-0.012
0.101,-0.134,-9.252,0.023,-0.010,-0.020
0.096,-0.158,-9.238,0.012,-0.015,-0.015
0.105,-0.091,-9.190,0.015,-0.012,-0.016
0.101,-0.139,-9.195,0.014,-0.014,-0.012
0.129,-0.201,-9.219,0.013,-0.018,0.003
