accX,accY,accZ,gyroX,gyroY,gyroZ
-1.417,1.494,8.058,0.020,-0.014,-0.016
-2.385,0.498,10.078,-2.089,-2.093,-1.339
2.045,-1.834,10.318,-1.081,-1.103,0.911
0.081,-3.572,10.758,-1.416,0.821,1.201
-1.211,-2.049,14.536,1.701,0.512,-0.616
1.978,-2.375,20.488,-1.242,0.525,0.051
3.548,-7.580,18.099,3.416,2.126,0.079
-0.067,-0.498,0.588,3.973,1.350,0.379
-0.086,-0.503,0.631,3.895,1.431,0.599
-0.062,-0.426,0.593,3.624,1.610,1.052
-0.134,-0.364,0.506,3.408,1.808,1.287
-0.158,-0.666,0.540,3.546,0.404,2.102
-0.953,-3.108,2.489,7.817,-4.151,1.316
-0.120,0.278,-0.504,-0.916,0.651,0.515
0.192,-0.148,-9.176,0.037,-0.038,-0.020
0.120,-0.163,-9.209,0.012,-0.021,-0.021
0.096,-0.211,-9.257,0.006,-0.019,-0.018
0.096,-0.158,-9.214,0.010,-0.020,-0.016
0.057,-0.153,-9.224,0.021,-0.018,-0.010
0.115,-0.187,-9.224,0.009,-0.021,0.001
0.153,-0.182,-9.238,0.013,-0.030,0.000
0.105,-0.211,-9.214,0.014,-0.020,-0.007
0.124,-0.163,-9.147,0.002,-0.028,-0.013
0.086,-0.206,-9.228,0.016,-0.022,-0.010
0.081,-0.139,-9.190,0.022,-0.021,-0.010
0.134,-0.273,-9.238,0.039,-0.027,-0.010
0.115,-0.163,-9.185,-0.026,-0.006,-0.013
0.091,-0.158,-9.185,0.035,-0.026,-0.003
0.101,-0.230,-9.281,0.013,-0.026,-0.009
0.168,-0.144,-9.161,0.019,-0.025,0.004
