accX,accY,accZ,gyroX,gyroY,gyroZ
-5.373,0.871,10.634,-1.609,-1.571,-1.739
-3.802,1.317,8.072,-2.367,-2.754,-0.604
-1.906,-1.508,7.890,1.373,-1.891,-0.833
0.651,-1.279,10.141,-1.024,-0.702,0.161
0.915,-0.819,12.190,-0.540,1.327,0.141
1.676,-1.504,28.868,0.065,-3.003,-0.703
7.226,-4.233,25.602,3.208,-0.198,-0.458
-0.091,-0.115,0.530,2.640,2.435,0.045
-0.129,-0.105,0.650,2.520,2.423,0.529
-0.129,-0.062,0.626,2.349,2.396,0.742
-0.144,-0.096,0.607,1.850,2.376,1.112
-1.853,-7.125,-2.027,-9.966,-5.008,9.264
-6.393,-11.104,39.225,8.464,3.894,0.420
0.297,0.393,6.861,-0.160,-0.035,-0.017
-0.163,0.072,10.347,-0.002,-0.015,-0.004
-0.168,0.086,10.308,0.014,-0.031,-0.010
-0.144,0.115,10.347,0.013,-0.023,-0.002
-0.124,0.096,10.342,0.011,-0.028,-0.009
-0.120,0.105,10.356,0.020,-0.010,-0.019
-0.105,0.077,10.308,0.006,-0.025,-0.009
-0.158,0.115,10.318,0.010,-0.019,-0.007
-0.101,0.101,10.323,0.007,-0.020,-0.006
-0.091,0.101,10.280,0.013,-0.022,-0.022
-0.115,0.091,10.332,0.029,-0.017,-0.002
-0.144,0.110,10.342,0.023,-0.022,-0.002
-0.110,0.101,10.370,0.017,-0.011,-0.017
-0.153,0.091,10.361,0.026,-0.034,-0.011
-0.158,0.086,10.347,0.018,-0.018,-0.013
-0.120,0.120,10.332,0.020,-0.017,-0.019
-0.124,0.139,10.318,0.020,-0.019,-0.010
