accX,accY,accZ,gyroX,gyroY,gyroZ
-3.309,1.140,9.949,-1.598,-2.772,-2.208
-3.242,-0.474,10.442,-1.553,-1.779,-0.652
-1.269,-1.389,9.686,0.287,-1.401,0.499
-0.038,-2.552,9.580,0.923,-0.167,-0.154
0.560,-1.111,12.142,-1.275,-0.479,-0.195
2.375,-7.872,35.653,-1.182,-1.177,-0.960
3.486,-8.533,13.215,3.567,0.851,1.294
-0.187,-0.383,0.645,2.696,1.914,2.287
-0.263,-0.311,0.650,1.982,2.471,2.674
-0.283,-0.335,0.626,1.481,2.681,2.820
-0.627,-10.171,-12.791,-20.076,-8.576,7.775
-6.531,2.844,39.225,1.980,3.081,0.013
-0.014,-0.038,10.370,-0.003,-0.020,-0.005
-0.067,-0.086,10.337,-0.001,-0.015,-0.013
-0.086,0.000,10.332,0.012,-0.015,-0.012
-0.091,-0.014,10.385,0.012,-0.010,-0.012
-0.038,-0.038,10.351,0.016,-0.007,-0.012
-0.053,-0.043,10.351,0.025,-0.020,-0.011
-0.029,-0.038,10.385,0.010,-0.025,-0.019
-0.091,-0.043,10.375,0.021,-0.014,-0.010
-0.115,-0.038,10.351,0.014,-0.025,-0.016
-0.096,-0.038,10.318,0.012,-0.035,-0.014
-0.072,-0.043,10.299,0.009,-0.020,-0.014
-0.067,-0.057,10.370,0.011,-0.026,-0.004
-0.067,-0.053,10.323,0.018,-0.029,-0.010
-0.077,-0.019,10.361,0.012,-0.015,-0.005
-0.072,-0.062,10.347,0.018,-0.019,-0.014
-0.057,-0.014,10.366,0.009,-0.019,-0.013
-0.005,0.000,10.313,0.012,-0.023,-0.012
-0.067,-0.057,10.366,0.027,-0.025,-0.020
