accX,accY,accZ,gyroX,gyroY,gyroZ
1.063,4.310,6.554,-0.653,-4.633,-1.767
-1.312,2.466,11.146,-0.408,0.527,-2.973
1.274,2.433,7.775,-2.648,-2.997,0.065
3.213,1.662,15.384,-1.705,-0.236,0.682
2.931,0.225,9.949,-0.662,0.670,-2.511
-0.378,-2.217,9.585,-0.442,0.458,-0.163
-0.862,-3.089,9.442,0.405,0.307,-0.443
2.346,-0.886,11.328,-0.346,-0.129,-0.040
0.565,-0.939,1.742,0.597,2.612,0.836
-0.192,0.014,0.554,0.233,2.208,0.929
-0.201,0.024,0.650,0.010,2.116,0.936
-0.196,-0.005,0.832,-0.227,1.872,0.903
0.096,-0.781,4.878,-0.133,0.464,0.028
-0.129,0.311,9.834,-0.010,0.003,-0.016
-0.220,0.211,10.265,-0.005,-0.025,0.001
-0.259,0.196,10.294,0.012,-0.021,-0.009
-0.259,0.263,10.327,0.010,-0.027,-0.009
-0.168,0.211,10.313,0.014,-0.029,-0.007
-0.206,0.220,10.323,0.006,-0.023,-0.018
-0.196,0.177,10.318,0.017,-0.009,-0.013
-0.172,0.206,10.318,0.013,-0.021,-0.005
-0.182,0.201,10.323,0.009,-0.019,-0.017
-0.211,0.172,10.351,0.009,-0.025,-0.006
-0.196,0.187,10.313,0.010,-0.012,-0.015
-0.196,0.201,10.366,0.013,-0.034,-0.012
-0.215,0.196,10.356,0.015,-0.027,-0.011
-0.201,0.201,10.251,-0.004,-0.022,-0.006
-0.211,0.220,10.318,0.014,-0.028,-0.018
-0.201,0.148,10.347,0.007,-0.023,-0.014
-0.201,0.206,10.299,0.017,-0.022,-0.019
