accX,accY,accZ,gyroX,gyroY,gyroZ
-0.876,0.158,11.228,,,
0.666,-1.006,10.926,0.457,0.695,0.035
-2.179,-1.571,6.956,0.019,-1.449,-0.831
-0.350,-1.120,8.000,-0.372,-2.804,-0.948
0.383,-2.241,13.890,-1.277,1.275,-0.999
0.479,-3.936,17.342,0.006,0.036,-0.557
-0.800,-4.061,27.331,1.684,-1.573,-0.241
-0.311,-1.987,0.473,6.436,-1.190,-0.515
-0.421,-2.054,0.540,6.265,-1.830,-1.149
-0.546,-2.102,0.526,6.051,-2.418,-1.629
-0.781,-2.006,0.262,5.034,-3.788,-2.950
-1.518,-2.854,1.689,16.322,-0.334,-4.296
-6.943,-1.188,-13.021,-0.728,0.960,-0.245
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
-5.148,0.168,-10.282,-0.193,1.709,0.016
