accX,accY,accZ,gyroX,gyroY,gyroZ
0.043,-9.055,-0.332,0.017,-0.018,-0.019
0.249,-9.610,0.300,0.338,-0.046,-0.194
0.412,-9.768,0.909,0.293,0.190,0.037
0.292,-9.878,0.966,0.019,-0.059,0.046
0.278,-9.495,0.947,0.015,-0.107,0.021
-0.215,-9.232,0.712,0.063,0.172,-0.022
-0.134,-9.538,1.047,-0.168,-0.135,0.056
0.800,-4.286,0.885,0.010,0.183,-0.015
0.029,-0.632,0.679,0.211,0.648,0.117
-0.081,0.034,0.564,-0.278,-0.386,-0.096
-0.124,0.024,0.545,-0.229,-0.373,-0.083
-0.120,0.005,0.487,-0.256,-0.380,-0.098
4.803,-18.823,-2.031,-2.062,-0.394,-1.743
2.835,-7.570,-1.806,-4.176,-1.324,-1.071
9.701,4.611,-1.275,-0.795,-0.566,-0.715
0.599,0.273,-9.516,-0.327,0.197,-0.013
0.532,-0.215,-9.023,0.029,-0.009,-0.005
0.287,-0.048,-9.358,0.013,-0.015,-0.014
0.278,-0.072,-9.228,0.011,-0.030,-0.018
0.321,-0.101,-9.214,0.013,-0.023,-0.009
0.268,-0.072,-9.219,0.025,-0.020,-0.016
0.369,-0.053,-9.200,0.005,-0.020,-0.011
0.335,-0.067,-9.176,0.006,-0.016,-0.015
0.354,-0.062,-9.142,0.011,-0.021,-0.003
0.354,-0.091,-9.205,0.017,-0.026,-0.014
0.354,-0.081,-9.243,0.005,-0.015,-0.004
0.359,-0.134,-9.200,0.016,-0.020,-0.005
0.364,-0.096,-9.238,0.014,-0.022,-0.005
0.350,-0.115,-9.224,0.009,-0.014,-0.013
0.383,-0.081,-9.166,0.010,-0.022,-0.007
