accX,accY,accZ,gyroX,gyroY,gyroZ
-10.003,-1.264,1.153,0.009,-0.018,-0.014
-10.175,-1.053,0.698,0.321,-0.118,0.034
-10.156,-0.733,1.004,0.170,0.191,0.129
-9.787,-0.493,0.353,0.038,0.235,0.074
-9.495,-0.742,0.344,-0.056,0.100,-0.043
-9.950,-0.752,0.463,-0.003,-0.076,-0.078
-9.701,-0.622,0.162,0.113,-0.043,0.125
-5.890,-0.402,1.215,0.014,0.383,0.435
-0.148,-0.010,0.607,0.527,0.025,1.139
-0.187,-0.024,0.688,0.521,-0.297,1.131
-0.211,-0.038,0.727,0.507,-0.535,1.117
-0.230,-0.019,1.201,0.434,-1.686,1.054
-0.776,0.752,0.018,-4.852,-34.907,-4.481
16.659,-6.747,1.450,0.701,-0.878,4.623
-0.967,-0.316,10.236,0.448,16.105,0.064
-0.259,0.474,10.136,-0.006,0.148,-0.021
-0.666,0.431,10.289,0.016,-0.023,-0.009
-0.594,0.445,10.457,0.011,-0.020,-0.019
-0.608,0.460,10.308,0.001,-0.015,-0.006
-0.589,0.484,10.303,0.007,-0.021,-0.007
-0.627,0.431,10.380,0.017,-0.022,-0.016
-0.613,0.441,10.323,0.025,-0.020,-0.009
-0.589,0.436,10.284,0.013,-0.026,-0.014
-0.637,0.426,10.356,0.007,-0.027,-0.007
-0.584,0.455,10.337,0.014,-0.023,-0.013
-0.594,0.493,10.323,-0.002,-0.009,-0.011
-0.618,0.431,10.342,0.028,-0.017,-0.013
-0.584,0.469,10.327,0.013,-0.023,-0.021
-0.642,0.436,10.351,0.006,-0.015,-0.010
-0.699,0.469,10.303,0.006,-0.019,-0.019
