accX,accY,accZ,gyroX,gyroY,gyroZ
-7.187,6.622,0.588,0.015,-0.014,-0.016
-7.264,6.598,-0.418,-0.017,0.025,-0.181
-7.752,7.068,-0.403,-0.124,0.164,-0.462
-7.503,6.972,-1.179,-0.051,0.173,-0.806
-8.073,3.409,-1.414,0.301,0.294,-3.027
-4.257,-3.591,-1.194,0.807,1.883,-5.142
-1.350,-6.359,0.444,7.195,4.281,-10.335
-2.729,-7.652,0.631,6.274,-5.048,-10.599
-2.691,-5.832,0.626,-3.717,-6.475,-11.446
-2.011,-6.838,1.344,-6.885,-2.547,-10.423
-0.244,-0.345,0.564,2.992,0.817,2.169
2.025,-0.551,3.940,-0.494,1.047,0.228
-0.575,0.053,10.308,0.072,0.163,-0.020
-0.469,-0.014,10.251,0.025,-0.030,-0.019
-0.532,-0.081,10.394,0.003,-0.019,-0.021
-0.618,-0.129,10.323,0.013,-0.027,-0.010
-0.546,-0.134,10.337,0.025,-0.021,-0.030
-0.503,-0.062,10.323,0.023,-0.012,-0.013
-0.532,-0.081,10.323,0.019,-0.030,-0.010
-0.546,-0.144,10.294,0.017,-0.016,-0.020
-0.517,-0.096,10.299,0.021,-0.010,-0.006
-0.575,-0.124,10.327,0.014,-0.021,-0.027
-0.560,-0.120,10.327,0.019,-0.021,-0.016
-0.546,-0.101,10.313,0.017,-0.025,-0.014
-0.512,-0.115,10.347,0.011,-0.022,-0.004
-0.527,-0.124,10.342,0.012,-0.023,-0.013
-0.522,-0.057,10.294,0.018,-0.021,-0.019
-0.460,-0.139,10.366,0.017,-0.015,-0.010
-0.560,-0.120,10.361,0.010,-0.023,-0.018
-0.508,-0.139,10.356,0.018,-0.023,-0.021
