accX,accY,accZ,gyroX,gyroY,gyroZ
0.503,-0.656,-9.435,-0.023,-0.018,0.021
0.503,-0.656,-9.435,-0.023,-0.018,0.021
0.503,-0.656,-9.435,-1.615,-2.339,-0.700
3.219,-3.966,10.365,-1.652,-1.070,-0.425
1.035,-7.376,18.679,2.257,-0.298,0.363
9.809,-3.046,22.875,5.490,-0.358,-1.989
5.958,-4.502,6.725,8.497,5.008,-1.411
0.805,-4.004,0.556,8.359,4.642,1.543
0.881,-3.870,0.383,7.438,5.889,3.272
1.111,-2.912,0.249,2.467,8.499,6.159
0.057,-2.107,1.130,-4.305,8.404,5.235
-0.775,-2.594,0.121,-6.335,6.728,3.497
-0.860,-2.816,-1.382,-8.485,6.891,-0.358
-2.137,-0.987,-14.310,0.404,0.146,0.106
-0.106,-0.130,0.300,-0.424,-0.909,-0.001
0.690,-0.854,-13.158,1.706,2.168,-0.060
-0.016,-0.335,-12.250,0.002,0.037,0.000
-0.000,-0.291,-9.402,0.006,0.005,-0.003
0.052,-0.221,-9.383,0.005,-0.028,0.001
-0.198,-0.188,-8.853,0.012,-0.021,-0.003
0.122,-0.400,-9.291,-0.008,-0.012,0.015
-0.364,-0.044,-9.306,-0.003,0.003,0.000
0.078,-0.335,-9.434,0.001,-0.000,0.002
-0.074,-0.084,-9.361,-0.011,0.013,0.003
-0.128,-0.215,-9.407,0.004,-0.005,0.002
-0.106,-0.312,-9.471,0.002,-0.000,-0.000
-0.105,-0.251,-9.365,-0.003,0.002,0.000
-0.074,-0.260,-9.399,0.003,0.001,-0.002
-0.031,-0.250,-9.388,0.001,0.002,-0.001
-0.161,-0.314,-9.370,-0.001,0.002,0.001
