accX,accY,accZ,gyroX,gyroY,gyroZ
1.164,0.517,-8.472,0.011,-0.018,-0.019
1.489,1.030,-8.802,0.317,-0.241,0.164
1.389,0.512,-9.042,-0.154,-0.067,-0.104
0.412,-0.043,-9.343,0.164,-0.186,-0.206
1.484,0.306,-7.936,0.104,-0.516,0.061
-1.322,0.474,-8.295,-0.175,-1.038,0.152
-0.512,-0.062,0.521,-0.391,4.708,0.611
-0.498,-0.144,0.473,-0.673,4.473,0.360
-0.455,-0.072,0.588,-0.758,4.130,0.080
-0.436,-0.077,0.650,-0.749,4.125,-0.081
-0.824,-0.139,1.656,-0.730,6.268,-0.263
-0.632,-0.211,-1.893,-1.182,2.066,-0.040
-0.196,-0.436,10.773,-0.067,0.101,-0.012
-0.091,-0.211,10.256,0.017,0.004,-0.026
-0.091,-0.259,10.447,0.004,-0.014,-0.025
-0.081,-0.311,10.289,0.018,-0.025,-0.006
-0.010,-0.268,10.342,0.015,-0.020,-0.019
-0.115,-0.278,10.318,0.007,-0.018,0.001
-0.062,-0.278,10.370,0.019,-0.014,-0.006
-0.086,-0.302,10.380,0.004,-0.029,0.001
-0.043,-0.273,10.370,0.012,-0.016,-0.009
-0.077,-0.278,10.308,0.010,-0.022,-0.011
-0.101,-0.302,10.366,0.012,-0.019,-0.021
-0.096,-0.273,10.390,0.014,-0.018,-0.012
-0.101,-0.297,10.313,0.025,-0.021,-0.016
-0.072,-0.249,10.356,0.022,-0.019,-0.016
-0.187,-0.369,10.308,0.021,-0.018,-0.013
-0.101,-0.306,10.337,0.023,-0.017,-0.010
-0.010,-0.230,10.390,0.015,-0.026,-0.014
-0.091,-0.268,10.323,0.030,-0.017,-0.017
