accX,accY,accZ,gyroX,gyroY,gyroZ
-0.048,0.160,9.938,0.005,-0.005,-0.002
-0.048,0.160,9.938,0.005,-0.005,-0.002
-0.048,0.160,9.938,-1.669,-1.557,-0.292
-1.667,-0.651,5.728,-1.906,-1.772,-0.347
-0.517,-3.008,6.648,-2.559,-2.901,0.710
2.242,-5.901,10.460,-2.269,-2.063,-0.125
2.797,-7.280,14.714,-0.324,-0.377,0.442
6.169,-9.809,13.028,-0.731,1.035,-0.265
2.740,-12.759,15.901,5.951,2.306,0.532
0.690,-7.759,4.847,7.491,1.062,2.969
0.460,-3.161,0.460,5.824,4.485,4.544
0.671,-2.855,0.364,4.187,5.971,5.473
0.447,-2.176,0.522,-1.951,7.223,6.050
-0.443,-2.357,1.038,-6.297,4.875,3.932
-0.421,-2.803,1.027,-7.091,3.028,2.860
-0.288,-2.810,0.669,-7.131,0.329,2.174
-3.022,2.796,2.985,-5.246,7.518,6.711
13.824,-4.050,6.159,-8.493,-8.500,3.091
15.833,-0.841,1.780,0.166,-8.500,-1.593
-12.893,-2.330,-11.121,7.848,-6.107,-4.827
-0.731,-1.640,-12.646,-0.192,0.003,-0.050
0.059,-0.212,-9.022,0.011,0.021,0.001
-0.074,-0.228,-9.330,-0.000,0.005,-0.001
-0.066,-0.258,-9.335,-0.003,0.005,-0.001
-0.095,-0.209,-9.390,-0.015,0.025,-0.002
-0.058,-0.193,-9.346,-0.011,0.014,-0.001
-0.057,-0.195,-9.358,-0.002,0.007,-0.000
-0.076,-0.188,-9.315,-0.009,0.016,-0.002
-0.027,-0.184,-9.400,0.006,-0.002,0.001
-0.035,-0.224,-9.376,0.003,-0.006,0.000
