accX,accY,accZ,gyroX,gyroY,gyroZ
-0.760,0.026,10.164,-0.009,0.003,-0.007
-0.760,0.026,10.164,-0.009,0.003,-0.007
-0.760,0.026,10.164,0.579,0.562,-0.223
1.552,2.950,9.311,0.798,1.267,-1.155
-0.268,2.261,7.376,1.508,0.340,-0.842
1.303,0.307,8.468,-4.197,2.553,0.123
0.134,-0.402,7.874,-2.739,0.030,0.185
2.586,-4.062,11.399,-1.145,-2.919,-0.272
2.606,-5.249,17.185,-0.147,-4.205,0.028
2.682,-3.468,12.108,0.912,-0.464,0.511
-0.364,0.096,-0.211,1.260,-1.195,0.465
-0.153,-0.211,0.498,1.488,-0.501,0.371
-0.090,-0.265,1.160,1.689,0.181,0.359
5.871,-9.024,13.027,1.040,-1.480,1.907
0.173,0.487,-1.584,1.188,-0.822,1.158
-0.677,-0.591,9.181,-0.483,0.666,0.001
-0.242,-0.072,9.543,-0.030,0.040,-0.000
-0.237,-0.079,10.052,0.011,-0.007,-0.001
-0.218,-0.082,10.025,0.013,-0.008,-0.001
-0.229,-0.071,9.928,0.009,-0.004,-0.000
-0.205,-0.024,9.948,0.023,-0.014,-0.000
-0.216,-0.036,10.072,0.001,-0.002,0.000
-0.196,-0.038,10.024,-0.001,0.003,0.001
-0.199,-0.037,10.028,-0.011,0.009,0.001
-0.207,-0.042,9.983,-0.015,0.011,0.000
-0.210,-0.050,10.003,-0.011,0.007,0.001
-0.238,-0.055,9.984,-0.008,0.005,0.001
-0.225,-0.063,9.914,-0.005,0.002,-0.000
-0.261,-0.021,9.938,0.010,-0.013,-0.003
-0.144,-0.085,10.066,0.008,-0.012,-0.004
