accX,accY,accZ,gyroX,gyroY,gyroZ
0.436,-1.164,-5.843,0.023,-0.011,-0.002
1.183,-0.871,-5.067,-0.238,0.210,-0.027
-0.886,-1.753,-8.232,0.084,-0.406,0.344
-0.594,-2.691,-10.330,0.392,-0.199,0.113
-0.690,-2.385,-9.870,-0.056,-0.456,0.238
-0.651,-1.125,-9.046,-0.772,-0.600,0.285
0.019,-0.560,-9.899,0.241,1.031,-0.015
1.245,0.148,-3.195,0.046,1.041,-0.028
-0.139,0.010,0.348,0.279,-0.394,0.344
-0.120,0.057,0.123,0.248,-0.379,0.347
-0.153,0.043,-0.169,0.007,-0.235,0.328
-0.110,0.010,-0.494,-0.333,0.083,0.325
-11.152,-1.863,-39.227,-0.567,0.319,0.320
0.407,-0.053,-15.755,2.138,-0.079,0.003
0.110,0.268,-8.548,0.025,-0.026,-0.012
0.220,0.402,-9.070,0.027,-0.025,-0.006
0.330,0.426,-9.272,0.016,-0.011,-0.010
0.244,0.407,-9.166,0.022,-0.013,-0.016
0.220,0.378,-9.176,0.013,-0.016,-0.022
0.225,0.436,-9.267,0.015,-0.019,-0.019
0.235,0.369,-9.166,0.025,-0.020,-0.014
0.263,0.417,-9.209,0.015,-0.015,-0.011
0.220,0.397,-9.166,0.015,-0.020,-0.013
0.182,0.397,-9.195,0.030,-0.028,-0.011
0.235,0.412,-9.166,0.020,-0.017,-0.004
0.187,0.441,-9.209,0.017,-0.023,-0.020
0.215,0.402,-9.281,0.017,-0.032,-0.003
0.292,0.388,-9.209,0.013,-0.023,-0.007
0.244,0.445,-9.248,0.009,-0.023,-0.009
0.182,0.436,-9.171,0.013,-0.030,-0.022
