accX,accY,accZ,gyroX,gyroY,gyroZ
-4.085,-4.415,10.447,-1.014,1.323,-0.199
-6.311,-4.602,7.833,-1.358,1.965,-0.133
-5.837,-6.373,4.404,-1.696,1.692,0.617
-6.134,-6.019,2.987,-1.558,1.376,0.785
-5.928,-5.425,0.913,-0.994,0.426,0.194
-5.301,-5.157,0.315,-0.704,1.251,-0.178
-0.450,-0.670,0.554,-1.362,2.115,3.503
-0.397,-0.757,0.310,-1.784,1.862,3.355
-0.402,-0.752,0.066,-2.472,1.701,3.052
-0.321,-0.771,-0.078,-2.770,1.854,2.687
-0.373,-0.646,0.095,-2.725,2.031,2.451
-0.316,-0.431,-0.063,-0.273,1.158,-0.471
0.273,0.527,-9.631,0.018,-0.031,-0.011
0.110,0.306,-8.941,0.005,-0.006,-0.015
-0.101,0.364,-9.262,0.019,-0.018,-0.009
-0.038,0.326,-9.224,0.019,-0.020,-0.001
-0.062,0.340,-9.257,0.030,-0.015,-0.022
-0.134,0.359,-9.228,0.006,-0.026,-0.010
-0.029,0.330,-9.214,0.011,-0.013,-0.004
-0.019,0.297,-9.224,0.021,-0.021,-0.007
-0.043,0.345,-9.238,0.016,-0.016,-0.006
-0.048,0.306,-9.214,0.011,-0.025,-0.009
-0.072,0.383,-9.224,0.013,-0.021,-0.016
-0.067,0.326,-9.219,0.015,-0.019,-0.014
-0.048,0.316,-9.190,0.018,-0.026,-0.014
-0.034,0.378,-9.224,0.012,-0.023,-0.017
-0.024,0.326,-9.272,0.011,-0.025,0.001
-0.077,0.326,-9.262,0.002,-0.020,-0.013
-0.034,0.340,-9.185,0.022,-0.020,-0.010
-0.057,0.326,-9.267,0.015,-0.028,-0.017
