accX,accY,accZ,gyroX,gyroY,gyroZ
0.622,-9.783,1.316,0.012,-0.044,0.002
0.134,-9.194,0.511,-0.194,-0.112,-0.066
0.072,-9.620,0.966,0.207,0.206,0.152
0.043,-9.859,0.837,0.148,-0.100,0.033
-0.172,-9.807,1.071,0.151,-0.023,0.010
-0.192,-9.883,1.550,0.160,-0.058,0.013
-0.086,-9.682,0.870,-0.012,-0.249,-0.189
0.010,-9.510,1.454,0.050,0.169,-0.020
-0.067,-9.840,1.335,-0.011,0.066,-0.029
1.077,-8.729,0.593,0.178,0.358,-0.037
-0.651,-0.244,0.372,0.217,1.399,-1.033
-0.192,0.005,0.655,0.236,1.812,-0.476
-0.148,0.014,0.751,0.395,1.866,-0.451
-0.172,0.024,1.067,0.963,2.162,-0.380
5.119,16.233,-26.304,-3.759,-22.212,1.007
-2.533,6.948,30.635,-0.118,7.179,-2.886
0.010,-0.450,10.955,-0.034,-0.006,-0.017
-0.072,-0.340,10.303,0.007,-0.017,-0.016
-0.086,-0.196,10.323,0.017,-0.014,-0.006
-0.081,-0.340,10.318,0.001,-0.023,-0.012
-0.072,-0.268,10.351,0.026,-0.020,-0.016
-0.029,-0.268,10.323,0.022,-0.022,-0.007
-0.043,-0.254,10.323,0.015,-0.019,-0.010
-0.124,-0.263,10.299,0.022,-0.015,-0.002
-0.062,-0.278,10.385,0.022,-0.030,-0.012
-0.053,-0.263,10.370,0.021,-0.018,-0.011
-0.019,-0.273,10.351,0.010,-0.018,-0.009
-0.110,-0.326,10.394,0.010,-0.016,-0.010
-0.105,-0.268,10.318,0.020,-0.026,-0.021
-0.005,-0.287,10.347,0.016,-0.012,-0.018
