accX,accY,accZ,gyroX,gyroY,gyroZ
2.298,7.738,2.336,-0.001,-0.030,-0.020
3.428,8.092,1.363,0.476,0.634,-0.143
2.696,8.787,1.665,-0.422,0.092,0.048
2.318,9.725,2.173,-0.338,0.231,0.143
1.255,8.255,1.507,0.691,-0.129,-0.858
-0.139,0.024,0.593,0.754,-0.067,-0.572
-0.101,0.014,0.521,0.727,-0.093,-0.590
-0.120,0.024,0.511,0.656,-0.110,-0.602
-0.120,0.038,0.482,0.654,-0.127,-0.598
-0.120,0.024,0.482,0.734,-0.050,-0.590
0.000,-6.474,0.693,12.682,1.690,1.998
-0.608,-2.849,-5.498,0.663,0.135,-0.079
-0.235,0.733,-7.768,-0.395,-0.164,-0.018
0.010,0.177,-9.430,0.037,-0.007,-0.010
-0.010,0.192,-9.123,0.029,-0.022,0.000
0.024,0.172,-9.276,0.010,-0.017,-0.010
-0.057,0.096,-9.219,0.016,-0.023,-0.004
-0.005,0.129,-9.243,0.016,-0.015,-0.017
-0.005,0.153,-9.228,0.007,-0.030,-0.020
0.024,0.153,-9.233,0.011,-0.028,-0.006
-0.029,0.139,-9.248,0.009,-0.026,-0.013
-0.010,0.148,-9.200,0.009,-0.026,-0.021
0.038,0.168,-9.205,0.013,-0.009,-0.028
-0.014,0.158,-9.238,0.009,-0.026,-0.021
-0.024,0.168,-9.248,0.015,-0.017,-0.019
0.005,0.105,-9.276,0.025,-0.022,-0.017
-0.053,0.115,-9.276,0.009,-0.020,-0.015
-0.057,0.105,-9.214,0.007,-0.040,-0.015
-0.172,0.230,-7.136,0.397,0.172,-0.032
0.919,-0.508,-9.420,-0.023,-0.070,-0.137
