accX,accY,accZ,gyroX,gyroY,gyroZ
0.172,-0.491,-9.376,-0.001,0.003,-0.001
0.172,-0.491,-9.376,-0.001,0.003,-0.001
0.172,-0.491,-9.376,-0.207,-0.883,-0.073
-0.651,-0.460,10.001,-1.282,-2.060,-1.148
-0.977,-1.552,7.414,-2.199,-2.933,0.827
4.483,-6.284,12.031,-0.880,-2.436,-0.465
2.644,-2.031,14.982,1.448,0.150,0.183
7.453,-2.146,18.009,3.523,0.543,-1.761
12.185,-2.720,19.733,5.348,-0.313,-4.425
-0.881,-2.931,-0.594,4.160,-4.472,-6.220
-0.038,-2.682,0.441,1.661,-5.781,-6.882
0.192,-2.567,0.364,-3.588,-4.938,-6.516
-0.063,-3.216,0.760,-6.130,-1.689,-5.159
-0.272,-2.922,0.552,-5.352,2.680,-5.281
-0.075,-2.204,0.787,-4.078,4.265,-5.831
4.044,2.347,14.386,-1.491,-8.008,3.277
-0.404,1.770,11.048,2.768,-0.005,2.481
-2.991,1.302,12.129,-0.006,-0.102,-0.090
-0.161,-0.345,9.945,0.004,0.031,0.003
-0.264,-0.360,10.076,0.003,-0.004,0.001
-0.447,-0.278,10.024,0.003,0.007,0.005
-0.201,-0.326,10.008,-0.007,0.004,-0.001
-0.307,-0.303,10.043,0.002,0.000,-0.001
-0.262,-0.317,10.025,0.006,-0.001,-0.000
-0.255,-0.295,10.009,0.068,-0.079,-0.012
0.241,0.182,10.164,0.498,-0.569,-0.006
0.255,0.383,9.732,0.082,-0.133,-0.006
0.483,0.236,9.675,0.169,-0.333,-0.021
0.809,0.396,10.313,0.153,-0.216,0.004
1.154,0.455,10.072,-0.019,-0.010,0.000
