accX,accY,accZ,gyroX,gyroY,gyroZ
3.591,8.701,0.310,0.027,-0.021,-0.016
3.601,8.533,-0.068,0.108,-0.473,-0.156
3.328,8.667,-0.949,-0.052,0.105,-0.265
3.409,9.309,-0.528,-0.027,-0.087,-0.267
3.567,9.366,-0.403,0.126,0.250,0.140
3.792,10.070,-1.232,0.020,-0.225,0.439
3.179,9.371,-0.231,-0.099,-0.289,0.471
3.122,8.308,-0.212,-0.585,0.040,1.025
2.739,7.245,-0.016,-0.720,0.044,4.745
-1.930,-4.223,0.415,-1.732,1.777,8.513
-1.422,-4.266,0.492,-3.771,-0.552,9.295
-1.772,-3.970,0.363,-1.248,-3.359,9.683
-1.973,-4.305,0.755,0.830,-3.167,9.729
-1.719,-4.319,0.516,3.276,-1.364,9.380
-1.168,-2.863,0.554,-1.811,-1.850,8.057
-6.177,-5.033,0.310,-0.767,-2.376,8.150
0.019,1.906,0.152,0.445,4.335,0.207
6.230,-10.381,36.137,-0.692,-1.834,-0.070
1.053,-1.360,10.222,-0.012,-0.212,-0.004
1.049,-0.862,9.901,0.034,-0.026,-0.012
0.939,-0.977,10.375,0.018,-0.030,-0.016
0.972,-0.876,10.217,0.018,-0.027,-0.014
1.006,-0.910,10.203,0.022,-0.022,-0.013
0.934,-0.867,10.232,0.022,-0.022,-0.015
0.943,-0.924,10.246,0.021,-0.016,-0.002
0.982,-0.934,10.246,0.001,-0.020,-0.009
0.929,-0.900,10.260,0.027,-0.023,-0.007
0.919,-1.025,10.308,0.026,-0.023,-0.013
0.962,-0.948,10.241,0.010,-0.026,-0.007
0.996,-0.876,10.198,0.026,-0.011,-0.004
