accX,accY,accZ,gyroX,gyroY,gyroZ
-0.013,-0.090,10.015,0.003,0.003,0.000
-0.013,-0.090,10.015,0.003,0.003,0.000
-0.013,-0.090,10.015,-2.054,-1.604,0.211
1.590,-2.529,23.469,-0.491,-0.061,0.289
3.851,-3.947,19.867,3.932,0.377,-0.440
8.698,-7.644,16.035,8.498,-2.727,-2.814
-1.035,-4.215,0.153,5.755,-8.221,-7.260
0.172,-3.812,0.536,0.322,-8.496,-8.501
1.418,-5.115,0.709,-8.164,-5.986,-5.920
0.345,-5.633,0.632,-8.502,-1.049,-3.380
-0.134,-5.422,0.077,-8.502,0.604,-3.241
-0.460,-5.345,-0.939,-8.168,3.311,-4.073
2.821,0.166,4.170,8.498,-8.500,2.784
-12.609,-19.229,-3.391,1.187,-3.058,-2.666
-4.109,-6.595,0.263,1.523,-1.131,-2.778
-4.105,-9.582,-0.492,-0.842,0.043,0.446
-4.834,-7.355,-1.749,-3.322,1.422,1.925
-4.542,-4.925,-3.102,-6.527,3.295,3.323
-0.185,-1.410,-8.803,0.521,-1.924,0.223
-1.182,-1.791,-9.401,-0.004,0.014,0.000
-1.017,-1.431,-9.178,0.003,0.000,-0.001
-1.021,-1.445,-9.200,0.001,-0.000,-0.000
-1.029,-1.435,-9.207,0.002,-0.002,-0.000
-1.030,-1.450,-9.182,0.002,0.000,-0.000
-1.022,-1.432,-9.194,0.001,-0.002,0.000
-1.067,-1.499,-9.202,0.000,0.001,-0.001
-0.976,-1.415,-9.186,-0.000,-0.000,0.001
-1.017,-1.422,-9.196,0.001,-0.000,-0.000
-1.035,-1.459,-9.203,0.001,-0.002,0.000
-1.033,-1.462,-9.197,0.001,0.001,-0.001
