accX,accY,accZ,gyroX,gyroY,gyroZ
-6.177,4.108,7.301,3.213,-0.135,0.779
-5.368,3.519,8.623,-0.721,0.113,-0.508
-4.951,3.970,7.890,-0.076,-0.066,-0.244
-5.301,3.385,8.618,-0.533,-0.108,-0.056
-5.210,3.481,7.531,-0.016,-0.034,-0.032
-4.535,3.017,6.693,-0.951,1.327,-0.797
-6.656,1.226,7.023,-0.989,0.907,-2.000
-19.345,1.753,15.451,0.147,1.358,-0.191
-7.240,-1.595,7.809,2.282,3.133,2.254
0.335,0.848,0.755,1.606,3.123,1.672
-0.259,0.848,-0.370,-0.072,0.705,0.023
-2.116,0.297,-1.486,-0.370,-1.397,-0.729
-5.646,-0.986,1.392,-0.589,-2.085,-1.700
-12.057,-2.337,6.468,-1.250,-2.617,-2.207
-17.085,-1.652,11.280,-0.372,-1.891,-1.643
-17.411,-3.591,10.313,0.076,-0.189,-0.470
-14.854,-5.358,10.433,0.920,1.911,1.977
-6.632,-1.561,6.276,1.165,2.733,3.030
-1.465,1.896,1.038,1.553,1.909,2.526
-0.670,2.231,-0.767,0.373,0.771,0.066
-0.972,2.322,-2.070,-0.613,-0.197,-0.658
-3.864,2.011,0.588,-0.700,-1.252,-1.266
-8.633,-1.647,5.946,-0.630,-3.394,-2.805
-13.575,-2.093,9.451,-0.725,-2.385,-1.822
-15.845,-1.844,13.674,-0.300,-2.238,-1.283
-16.214,-2.763,12.286,0.436,1.389,1.137
-10.827,-1.149,9.825,0.982,2.853,2.508
-6.306,-0.220,6.157,1.269,2.941,2.425
-0.895,1.686,0.775,1.514,2.003,2.307
0.302,2.552,-1.174,0.425,1.262,0.447
