accX,accY,accZ,gyroX,gyroY,gyroZ
-1.997,1.030,9.810,0.882,0.598,-0.124
-2.519,0.029,9.978,-0.788,-0.557,-0.132
-1.393,0.737,13.995,0.217,-0.813,-0.546
-5.545,-1.590,17.912,-1.504,1.583,-0.999
-3.175,1.087,12.865,3.674,1.196,0.876
-1.360,0.172,7.220,3.263,2.311,0.267
-2.246,0.498,-1.715,2.462,1.474,0.258
-2.614,1.063,-0.566,-0.149,-0.480,0.167
-1.944,1.930,3.609,-2.247,-2.237,0.051
-1.389,1.432,8.877,-2.693,-2.151,-0.278
0.766,0.134,16.327,-2.175,-2.468,-0.758
0.182,-1.504,18.334,-2.061,-0.935,-1.058
-0.464,-3.199,18.712,1.618,0.522,0.272
0.579,-0.627,16.169,2.387,2.251,0.621
0.230,0.632,8.412,2.822,2.984,0.410
-1.389,1.796,3.494,2.525,2.339,0.198
-3.649,1.982,0.693,1.931,1.191,-0.356
-3.668,2.562,-1.380,-1.858,-1.117,0.643
0.096,1.245,4.543,-3.192,-2.217,0.243
-0.469,-0.532,13.617,-2.778,-3.817,-1.551
-0.479,-0.939,15.489,-1.665,-2.464,-0.741
1.446,-2.538,19.885,-1.865,-1.093,-0.702
0.977,-2.729,17.534,1.772,1.282,0.509
0.388,-1.695,14.541,2.086,2.216,0.365
-0.613,-0.172,7.287,2.982,3.007,0.613
-1.911,1.499,0.698,2.379,1.752,0.622
-1.800,1.839,-2.041,1.033,0.499,0.257
-1.609,1.911,0.540,-2.001,-1.548,0.457
0.378,1.302,6.832,-2.717,-2.498,-0.118
-0.656,-1.427,15.973,-2.266,-3.189,-0.981
