accX,accY,accZ,gyroX,gyroY,gyroZ
-0.196,-1.681,-3.650,-0.541,0.796,0.466
1.207,-1.590,-1.711,-0.235,-1.196,-0.762
1.963,-4.922,-9.683,-1.501,2.331,-1.798
5.827,-5.210,-18.121,-0.616,2.136,-0.782
4.788,0.057,-15.573,-0.910,0.590,0.488
4.894,2.370,-17.139,-0.336,-1.260,-0.424
5.004,-2.318,-12.456,0.454,-2.260,-0.895
1.882,-3.026,-4.057,4.803,-0.836,0.260
-0.871,-1.188,0.717,0.307,-0.457,0.211
-1.662,-0.445,-0.705,-0.087,0.360,-0.174
0.201,-1.623,-0.279,-1.024,1.081,-0.790
4.405,-3.802,-9.607,-1.162,3.140,-0.564
10.942,-2.246,-17.536,-0.979,1.418,0.265
10.520,-2.543,-15.784,0.398,-0.670,0.086
7.072,-5.765,-8.539,1.928,-1.627,0.591
2.409,-4.865,-2.520,1.296,-1.649,1.965
-0.455,-2.184,0.037,0.156,-0.699,1.271
-1.216,-1.432,-0.533,-0.690,-0.001,0.088
0.192,-2.212,-2.343,-1.066,-0.110,-1.282
3.625,-4.243,-3.004,-3.136,0.061,-2.017
9.596,-4.377,-12.667,-0.827,2.857,-0.589
10.889,-3.314,-18.963,0.150,-0.487,0.176
9.127,-4.884,-13.030,2.306,-1.181,0.403
4.673,-4.951,-4.397,1.098,-2.215,1.013
0.690,-2.782,-1.241,0.224,-0.511,1.025
-0.546,-1.958,-2.889,0.432,-0.102,0.952
-0.790,-1.767,-2.802,-0.032,0.360,-0.104
1.355,-2.394,-1.921,-1.025,1.012,-1.269
8.447,-5.344,-8.544,-1.267,1.664,-1.613
11.085,-5.329,-10.009,0.096,1.935,-0.655
