accX,accY,accZ,gyroX,gyroY,gyroZ
-0.680,2.801,5.419,-3.543,-1.011,0.568
-2.840,4.022,4.988,-0.881,0.011,0.044
-1.030,7.350,10.567,-2.648,-0.806,0.584
0.278,9.936,14.752,-1.922,-1.890,0.511
-0.776,7.207,19.133,-0.778,0.600,-0.366
-0.690,3.883,15.092,1.826,0.943,-1.009
-0.474,0.306,6.382,2.311,2.004,-0.897
-1.168,0.029,-3.095,2.802,1.156,-0.626
-2.768,0.871,0.329,-1.162,-1.059,-0.064
-0.139,1.001,4.289,-1.476,-1.741,0.626
-1.288,2.380,14.077,-3.334,-2.255,0.278
2.591,9.735,25.315,-1.133,-1.520,1.331
2.509,7.379,18.851,0.636,0.920,0.233
0.771,2.562,12.511,2.409,1.994,-0.739
-0.737,1.451,4.921,2.882,1.987,-0.696
-2.002,1.504,-0.710,2.181,1.290,-0.519
-1.709,1.020,-0.633,-0.359,-0.441,-0.042
0.335,0.781,2.723,-2.997,-1.796,0.756
2.811,1.963,12.889,-4.169,-2.399,1.368
0.177,8.289,23.218,-2.254,-0.995,0.902
2.327,7.149,20.254,0.864,0.473,0.225
-0.302,3.031,13.138,2.948,1.548,-1.056
-1.144,2.112,4.620,3.601,2.043,-0.917
-2.045,1.724,-0.049,2.426,1.236,-0.233
-1.800,1.259,-2.060,-0.715,-0.554,0.083
0.158,2.447,0.755,-1.693,-1.105,0.979
0.752,3.443,9.844,-3.312,-2.037,1.014
1.250,8.428,19.842,-2.196,-1.193,0.942
2.217,10.008,17.218,1.171,0.948,0.029
0.895,5.430,12.535,1.725,1.476,-0.622
