accX,accY,accZ,gyroX,gyroY,gyroZ
-3.840,8.978,9.714,1.335,0.704,-1.417
-4.085,8.624,9.705,1.486,-0.034,-0.087
-3.031,6.910,4.620,3.497,-0.404,-0.669
-4.094,2.940,-1.117,1.418,-0.112,-0.733
-3.381,1.604,-0.121,-0.414,-0.088,0.062
-3.261,3.103,0.976,-0.960,-0.894,1.539
0.120,7.250,6.439,-2.056,-0.948,2.104
1.628,11.296,8.484,-1.950,-0.515,1.772
3.759,16.305,11.161,-0.637,-1.010,1.124
4.238,14.078,9.456,0.953,0.295,-1.156
2.140,9.160,6.597,2.327,0.425,-2.210
-0.886,5.210,3.087,2.056,0.509,-2.380
-3.352,2.088,-0.887,1.491,0.141,-1.317
-3.036,0.910,-0.935,-0.341,-0.291,0.305
-1.738,3.840,0.928,-0.809,-0.248,1.408
-0.278,8.203,3.269,-1.854,-0.490,2.173
2.188,12.292,6.367,-1.146,-0.531,1.565
4.204,15.040,7.804,-0.883,-0.345,1.271
5.947,17.071,7.344,0.605,0.343,-0.748
3.227,11.641,8.211,0.610,0.709,-1.769
-0.057,7.111,4.232,1.592,0.960,-2.857
-3.519,2.634,1.143,1.333,0.768,-1.857
-3.524,0.522,-1.385,0.943,0.346,-0.280
-3.663,1.939,-0.255,-0.717,-0.399,1.341
-0.871,5.966,0.870,-0.815,-0.799,2.345
1.528,10.707,6.727,-2.025,-1.064,2.113
3.577,13.427,9.264,-1.208,-0.581,1.483
5.918,16.151,10.471,-0.575,0.181,1.241
3.950,12.488,7.325,0.716,0.713,-1.139
1.954,9.213,5.482,1.393,0.669,-1.979
