accX,accY,accZ,gyroX,gyroY,gyroZ
-2.054,2.701,9.834,-1.833,-1.230,-2.145
-3.160,4.195,10.035,-0.481,-0.522,-1.447
-2.911,6.220,17.046,0.165,-0.590,-1.432
-3.716,2.298,13.957,2.878,0.207,-1.776
-1.575,1.647,7.454,3.684,0.732,-1.348
-1.729,0.153,-0.585,2.800,0.641,-1.957
-3.855,-1.599,-0.289,-0.575,-1.774,-0.470
-2.011,-0.694,3.691,-1.636,-1.829,0.995
0.038,-1.259,15.920,-4.159,-2.087,2.223
3.376,0.599,19.057,-3.067,-1.229,1.092
3.524,-0.656,23.165,-2.063,0.436,1.438
1.796,-2.978,19.047,3.335,1.339,-0.005
-0.034,-3.156,11.692,4.220,2.070,-0.542
-1.781,-1.331,1.239,4.333,2.641,-0.983
-3.797,-0.101,-4.311,-0.137,0.100,0.105
-3.582,0.895,-2.166,-1.760,0.272,0.544
-1.331,0.800,7.330,-3.937,-2.147,0.087
-0.991,-2.638,19.847,-3.614,-1.459,-0.870
-4.214,-2.974,24.357,-1.890,-0.990,-0.911
-1.202,-0.977,20.014,2.474,0.764,0.010
-0.536,-2.380,11.194,4.539,2.140,0.029
-1.068,-0.881,3.030,4.238,2.051,0.026
-2.385,1.015,-7.141,1.394,1.064,-0.060
-1.748,2.222,-2.740,-1.564,-0.160,0.012
-0.431,-0.182,4.385,-3.933,-2.831,-0.379
1.025,-3.874,16.978,-4.534,-2.756,-0.333
-1.202,-5.124,23.031,-3.864,-1.164,-0.898
0.378,-2.825,21.322,1.576,0.222,0.373
0.967,-3.457,17.615,4.815,2.156,0.262
1.164,-1.441,7.172,4.799,2.613,0.138
