accX,accY,accZ,gyroX,gyroY,gyroZ
-3.285,2.591,10.687,2.003,-0.083,-0.932
-4.219,2.255,11.922,-0.485,0.012,-0.299
-9.673,6.642,15.135,1.452,0.773,0.129
-5.981,4.875,12.161,3.351,1.190,0.904
-2.399,1.805,4.711,3.068,2.741,-0.304
-0.785,-1.120,-3.516,2.237,0.224,-1.418
-1.700,-0.508,-0.801,-2.197,-1.025,-0.590
-5.210,0.010,5.199,-1.392,-2.709,-1.153
-13.278,1.604,13.344,-2.267,-3.169,-1.917
-20.782,5.157,18.937,-0.855,-2.110,-0.832
-14.566,1.015,12.746,1.637,3.148,1.103
-4.520,-0.340,6.865,1.716,3.999,1.429
1.130,0.187,-1.735,2.086,3.099,1.616
0.148,-0.105,-2.252,-0.158,-0.077,-0.576
-0.388,0.024,-0.054,-1.533,-2.748,-0.889
-8.638,-1.805,10.596,-2.598,-4.062,-1.538
-18.713,2.500,17.060,-1.393,-3.268,-0.976
-18.938,2.045,16.859,0.797,1.655,0.610
-11.492,-0.646,11.007,1.625,3.043,1.309
-5.167,-0.685,4.280,1.701,4.264,1.975
1.642,0.091,-2.520,2.176,1.011,1.453
0.704,0.656,-2.534,-0.033,0.360,-0.360
-0.172,1.369,-1.361,-1.057,-1.556,-0.436
-6.177,0.474,4.050,-1.570,-3.288,-1.585
-15.634,3.869,15.307,-1.756,-4.471,-1.208
-22.146,7.379,14.747,0.157,0.828,-0.159
-12.163,1.580,8.637,1.312,3.360,0.902
-6.139,1.125,4.735,1.998,3.443,1.208
-0.795,0.680,-0.485,0.882,2.098,0.900
0.330,0.555,-1.897,0.341,0.941,-0.131
