accX,accY,accZ,gyroX,gyroY,gyroZ
-3.883,3.074,8.316,0.538,0.418,-0.471
-2.892,6.196,10.950,0.664,-0.923,2.036
-4.051,9.131,11.644,2.168,0.788,1.857
0.350,3.922,4.581,2.428,0.187,2.406
3.869,2.523,0.803,1.957,0.299,1.473
2.437,3.620,-0.394,-0.200,0.111,-0.524
-0.072,5.334,3.758,-1.186,0.249,-1.138
-1.202,5.636,5.783,-1.861,0.021,-2.030
-4.951,5.861,10.074,-1.950,0.298,-2.053
-10.807,9.064,13.263,-0.862,-0.191,-1.496
-12.316,9.313,11.778,0.805,0.194,2.112
-7.173,2.758,10.208,1.903,-0.325,3.238
2.064,0.709,1.526,3.498,0.266,4.131
6.488,1.753,-0.782,0.256,-0.462,0.597
5.277,2.921,0.554,-0.294,-0.251,-0.627
0.417,4.089,2.575,-1.495,-0.548,-3.054
-4.731,5.612,5.496,-1.390,0.454,-3.925
-13.235,7.499,7.287,-2.376,0.068,-3.957
-13.704,9.060,5.596,0.032,0.030,-1.096
-13.106,8.519,7.732,0.326,0.280,1.293
-11.779,7.647,8.197,0.946,0.363,2.368
-5.914,5.191,5.194,1.713,0.363,3.647
1.240,1.915,1.694,0.985,0.131,2.804
5.171,1.652,0.827,0.202,-0.591,1.354
3.012,2.634,1.067,-0.486,-0.092,-1.582
-1.700,3.491,4.557,-2.153,-1.749,-2.721
-10.271,9.414,7.507,-1.430,-0.684,-2.367
-10.482,9.256,9.480,-1.529,-0.693,-1.768
-11.109,9.931,10.567,0.152,-0.365,0.268
-6.340,6.393,10.232,1.241,-0.233,1.767
