accX,accY,accZ,gyroX,gyroY,gyroZ
0.014,4.630,12.300,1.662,1.858,-1.905
0.766,4.487,14.637,0.006,-0.333,-0.095
0.062,4.669,14.101,3.431,0.826,-0.809
-1.551,3.529,3.513,2.967,1.410,-1.377
-3.280,1.824,-1.395,1.404,1.040,-1.002
-3.529,-0.110,1.924,-1.840,-1.851,1.190
1.829,2.227,8.355,-3.041,-2.000,1.768
2.950,3.534,9.892,-1.959,-2.343,1.270
4.808,5.780,13.928,-2.115,-1.502,0.932
5.459,3.926,23.017,-0.121,1.518,-0.483
6.239,-0.852,17.625,0.887,1.418,-0.364
1.858,-0.603,9.121,4.752,2.285,-1.642
-1.662,1.973,1.838,0.289,2.385,-0.200
-2.696,0.886,0.482,1.519,0.554,-0.209
-2.806,2.069,2.130,-1.240,-0.996,1.156
2.394,3.452,9.408,-3.218,-2.435,1.225
2.863,3.539,12.985,-1.735,-2.459,1.144
4.472,3.936,15.489,-1.781,-0.589,0.321
4.377,3.845,19.440,1.876,0.501,-0.457
3.587,3.888,13.545,2.214,1.801,-1.101
1.116,2.619,8.762,2.442,2.422,-1.323
-2.820,2.308,2.125,1.315,0.882,-0.990
-3.151,1.235,-0.020,0.233,0.558,-0.214
-1.733,1.963,1.986,-1.674,-1.144,0.972
1.791,2.030,7.818,-3.221,-2.453,0.795
4.171,1.413,14.460,-2.653,-2.861,0.133
4.415,2.595,18.592,-1.442,-1.548,0.093
4.611,1.532,19.133,1.206,1.315,-0.277
4.492,0.163,15.604,1.646,1.987,-0.408
1.465,1.183,6.698,2.760,3.131,-0.392
